Component 0:
	Bin	Loading/Weight
	3728:3935,8906:9114	-0.0016826085834904757
	414:621,12221:12428	-0.0016822685448805157
	13256:13463,8285:8492	-0.0016819670202660203
	5592:5799,11599:11806	-0.001681779743012666
	3935:4142,11806:12013	-0.0016770717128929363
	7042:7249,12428:12635	-0.0016769456055851085
	8078:8285,12842:13049	0.0016760547682193973
	12013:12221,5178:5385	-0.0016749279760396635
	14292:14499,15328:15535	-0.0016741157870362885
	6628:6835,9114:9321	-0.0016728358367875372
	10771:10978,10564:10771	-0.0016711247576884573
	7042:7249,12635:12842	-0.0016695780453028365
	10771:10978,10771:10978	-0.0016637513337243283
	4764:4971,15742:15949	-0.0016611914805620958
	7871:8078,12013:12221	-0.001658994749956931
	11392:11599,10564:10771	-0.0016582486235248036
	828:1035,13671:13878	-0.0016566951788289101
	10149:10356,9942:10149	-0.0016563310279570683
	14292:14499,10978:11185	-0.001653787202384384
	12013:12221,11599:11806	-0.0016518592957993944
	14706:14913,6421:6628	-0.0016507812881245562
	5178:5385,14706:14913	-0.0016479784014782571
	7042:7249,8699:8906	-0.0016479169388613835
	4971:5178,14085:14292	-0.0016474052330082917
	7042:7249,6835:7042	-0.0016467111058441537
	4557:4764,12428:12635	-0.0016415325449926608
	8285:8492,14913:15121	0.001638888714960598
	8492:8699,10978:11185	0.0016376556279948649
	9321:9528,12842:13049	-0.0016374266807811463
	10978:11185,12635:12842	-0.0016371371126693089
	207:414,16363:16571	-0.0016345287863598257
	3728:3935,13049:13256	-0.001634037792274934
	2071:2278,1657:1864	-0.0016337486585409201
	9114:9321,10771:10978	-0.0016325335529393731
	12842:13049,8906:9114	-0.0016322829012324165
	10771:10978,8492:8699	-0.001631304020438169
	2278:2485,12221:12428	-0.0016288687107291445
	13878:14085,13878:14085	-0.0016282253888558736
	1449:1657,1035:1242	-0.0016270690662849004
	14085:14292,4971:5178	-0.0016269910888387128
	6835:7042,14085:14292	0.0016240816168663949
	14706:14913,8492:8699	-0.001624017585538185
	4971:5178,11185:11392	-0.0016236080437411118
	7042:7249,6006:6214	-0.001620994537206851
	6006:6214,5592:5799	-0.0016177217424487404
	4142:4349,3521:3728	-0.0016170258123637774
	8078:8285,13878:14085	0.001617018075167682
	15535:15742,15535:15742	-0.0016162293627978652
	12428:12635,12221:12428	-0.0016139903386215755
	10149:10356,14292:14499	0.001612205091441663
	11185:11392,10564:10771	-0.0016089039376606597
	1449:1657,2692:2899	-0.0016087139857350501
	15535:15742,14292:14499	-0.0016079634391631932
	12428:12635,11806:12013	-0.0016076558643280403
	6214:6421,11392:11599	-0.0016074327734744078
	8078:8285,14292:14499	-0.0016056719347555103
	14085:14292,16156:16363	-0.0016054186087518386
	9114:9321,13878:14085	0.0016017963762061196
	14499:14706,12013:12221	-0.0016004974442487129
	9114:9321,9321:9528	-0.0015978021897478667
	11392:11599,8492:8699	-0.0015977040294947963
	6421:6628,16156:16363	-0.0015950553934714745
	1864:2071,13256:13463	-0.0015947517273063136
	13878:14085,15328:15535	-0.0015897491171694218
	14499:14706,14499:14706	-0.0015893907271766782
	13878:14085,6214:6421	-0.0015889785580089596
	5178:5385,15121:15328	-0.0015865339191697724
	7042:7249,11392:11599	-0.0015863507085981782
	9114:9321,10978:11185	-0.0015856569388584345
	10149:10356,9735:9942	-0.001585572396789701
	4971:5178,3314:3521	-0.0015851173198150445
	8906:9114,15328:15535	0.0015825630940908926
	16363:16571,14913:15121	-0.0015821217901433547
	8285:8492,8078:8285	-0.00158203477579322
	14292:14499,13463:13671	-0.0015815965211691616
	2485:2692,2278:2485	-0.0015799874027887103
	6628:6835,6421:6628	-0.0015793768372690778
	2899:3107,2692:2899	-0.0015787225741541876
	13878:14085,414:621	-0.0015774144471110898
	7871:8078,13049:13256	-0.001574759243903921
	3935:4142,14085:14292	-0.0015716738764813205
	8078:8285,7664:7871	-0.0015710646730690973
	5799:6006,10356:10564	0.0015705357886775905
	5178:5385,7664:7871	-0.0015698095928656452
	15742:15949,15949:16156	-0.0015684734664967385
	16156:16363,10564:10771	-0.001565488513666609
	16156:16363,13878:14085	-0.0015632641000579363
	5178:5385,2071:2278	-0.0015607047330579871
	3935:4142,3314:3521	-0.0015596156952780577
	14085:14292,10978:11185	-0.0015586046307578044
	13049:13256,11806:12013	-0.0015574048488976614
	3728:3935,3107:3314	-0.0015546904760380931
	828:1035,16156:16363	-0.0015495651651806638
	15121:15328,15535:15742	-0.0015481488260457679
	8285:8492,6214:6421	-0.0015472134793245355
	15949:16156,12221:12428	-0.0015465101980164902
	5178:5385,8285:8492	-0.0015463722035168744
	8492:8699,13256:13463	-0.0015438615816776666
	13671:13878,15121:15328	-0.0015423998759144057
	12635:12842,12635:12842	-0.0015409459489580234
	1864:2071,5592:5799	-0.0015386203265792414
	2071:2278,13878:14085	-0.0015376922312916996
	14706:14913,7664:7871	-0.0015361098014219012
	2899:3107,2485:2692	-0.001535145031240485
	9942:10149,9528:9735	-0.0015346114209853045
	7249:7456,13256:13463	0.00153384710706753
	3107:3314,5385:5592	0.0015320791909841508
	3521:3728,3314:3521	-0.001531321062217515
	12013:12221,12013:12221	-0.0015312672701683163
	6006:6214,6006:6214	-0.0015304801062055403
	3935:4142,14499:14706	-0.001526544821651843
	13256:13463,13463:13671	-0.0015220743690155455
	11599:11806,4557:4764	-0.0015220187031269644
	1864:2071,1449:1657	-0.00152151494631671
	6006:6214,5799:6006	-0.0015204404079497713
	828:1035,14499:14706	-0.0015194178695949923
	7664:7871,6835:7042	-0.0015192208390601345
	7664:7871,15535:15742	0.0015187507528396115
	1864:2071,2071:2278	-0.0015186241261544117
	14913:15121,8906:9114	-0.0015178345094448832
	1035:1242,14913:15121	-0.0015128023756498718
	11806:12013,10771:10978	-0.0015125848583223541
	12842:13049,11392:11599	-0.001512465235647152
	15742:15949,15121:15328	-0.0015109052321605728
	10771:10978,8906:9114	-0.001510753089142929
	10564:10771,8906:9114	-0.0015075000694319614
	15742:15949,14292:14499	-0.0015049536481018006
	14292:14499,414:621	-0.0015036559499479302
	10771:10978,14499:14706	0.00150101626115558
	11806:12013,13049:13256	-0.0015002924126846368
	14085:14292,8906:9114	-0.0015002153423744123
	11806:12013,8699:8906	-0.0014985578274696045
	16156:16363,14706:14913	-0.0014985234451256664
	16156:16363,5178:5385	-0.00149645924103069
	207:414,0:207	-0.0014944533589729906
	7664:7871,7249:7456	-0.0014911324420214917
	621:828,1035:1242	-0.0014910764635644037
	621:828,14499:14706	-0.0014867188625479193
	3314:3521,3314:3521	-0.001484741965004101
	8285:8492,13463:13671	-0.0014838020168332045
	3935:4142,2071:2278	-0.0014810200698982762
	2692:2899,13671:13878	-0.0014771152794698006
	9321:9528,3521:3728	-0.0014768141543795579
	7664:7871,5385:5592	-0.0014734746128527289
	8492:8699,7664:7871	-0.001470655952504112
	4142:4349,8906:9114	-0.0014704309677882926
	6006:6214,12428:12635	0.0014703483831512473
	828:1035,621:828	-0.0014679372828857193
	13878:14085,10564:10771	-0.001467285311403193
	8906:9114,5385:5592	-0.0014668987600580012
	4557:4764,14085:14292	-0.001466855087621979
	3107:3314,2899:3107	-0.0014662594249431411
	5385:5592,11185:11392	-0.0014650819926837395
	14292:14499,13256:13463	-0.0014641027602742462
	10978:11185,10771:10978	-0.001464014282838753
	15742:15949,15328:15535	-0.0014628700563748384
	5178:5385,15535:15742	-0.001459221791976828
	14085:14292,12635:12842	-0.0014584875406711342
	13256:13463,16156:16363	-0.0014579228763010863
	13256:13463,10771:10978	-0.0014558310234720547
	10771:10978,10356:10564	-0.0014548754595907004
	11185:11392,3935:4142	-0.0014545035350576095
	7664:7871,14499:14706	0.0014519674939021514
	14085:14292,11185:11392	-0.0014512150545716725
	6421:6628,12221:12428	0.001450815125301257
	5385:5592,14292:14499	-0.001449389730889883
	9321:9528,13256:13463	-0.0014471713747255203
	16156:16363,828:1035	-0.0014466190216431314
	9735:9942,12635:12842	-0.001446032197165442
	414:621,0:207	-0.0014425718447206271
	9321:9528,14913:15121	-0.00144033229953885
	15328:15535,3728:3935	-0.0014390876266085482
	13671:13878,12221:12428	-0.001436428069424397
	12221:12428,12013:12221	-0.0014347621363780827
	621:828,15535:15742	-0.0014337968376805484
	12221:12428,8699:8906	-0.0014337734604439947
	14706:14913,13463:13671	-0.001431944427996039
	10356:10564,13049:13256	0.0014305369260312274
	9528:9735,5178:5385	-0.001428661116909358
	9528:9735,15535:15742	0.0014283162990322649
	7456:7664,11599:11806	-0.001427655744149015
	5178:5385,4142:4349	-0.0014261227701102843
	15328:15535,14499:14706	-0.0014237173620289631
	9942:10149,15121:15328	0.0014234894301162991
	14499:14706,13878:14085	-0.0014221044632020713
	14085:14292,9114:9321	-0.0014197424635575273
	3935:4142,3935:4142	-0.0014192772533472803
	12221:12428,5178:5385	-0.0014190130976449201
	12013:12221,13256:13463	-0.0014168655947064562
	3521:3728,14292:14499	-0.0014153532409653623
	10149:10356,9528:9735	-0.0014136022709353435
	5592:5799,14292:14499	-0.0014128190086442505
	3314:3521,2071:2278	-0.0014104475811071008
	14706:14913,11392:11599	-0.0014103874171781028
	11806:12013,8492:8699	-0.0014099446375451861
	5178:5385,8492:8699	-0.0014068463644456666
	7042:7249,11806:12013	0.001404601066236577
	10356:10564,12428:12635	-0.0014036809452812372
	13671:13878,13671:13878	-0.0014024945614323488
	13878:14085,7042:7249	-0.001401417809267525
	14085:14292,11599:11806	-0.0014012586554450182
	10771:10978,11806:12013	-0.0014004530769034535
	414:621,10771:10978	-0.0013957514236043048
	15121:15328,15121:15328	-0.0013954295986681475
	6214:6421,13256:13463	-0.0013954272831845436
	14292:14499,16156:16363	-0.0013939212725265372
	1657:1864,14499:14706	-0.0013933752762832628
	10978:11185,15742:15949	-0.0013920765334068021
	6835:7042,15535:15742	0.0013915032600708894
	1242:1449,2899:3107	0.0013902429954924895
	6214:6421,6421:6628	-0.0013893920075241774
	8906:9114,12013:12221	0.0013862814230429477
	828:1035,0:207	-0.0013859718771751463
	4349:4557,11185:11392	-0.001384796888164267
	8699:8906,9114:9321	-0.0013846488873736178
	15328:15535,13671:13878	-0.0013845875286934324
	14292:14499,13049:13256	-0.001384249637266702
	12013:12221,15328:15535	-0.0013836198314576185
	4971:5178,10771:10978	-0.001382688483577705
	13878:14085,1035:1242	-0.001381374193458695
	13878:14085,14499:14706	-0.0013790558782160495
	12635:12842,11806:12013	-0.0013784800626125372
	4764:4971,14085:14292	-0.0013776350325877314
	15328:15535,8699:8906	-0.0013757048520391087
	15535:15742,14085:14292	-0.0013724901283887917
	7249:7456,15121:15328	0.0013717873189584575
	13878:14085,11806:12013	-0.0013715635167909962
	13256:13463,12428:12635	-0.0013711632154396274
	5385:5592,5178:5385	-0.0013709435704568587
	13671:13878,13463:13671	-0.0013660414512162316
	14706:14913,13671:13878	-0.0013651949013333635
	3935:4142,11185:11392	-0.0013636154522347966
	9735:9942,8906:9114	-0.0013611486558157916
	3107:3314,3107:3314	-0.0013600497213665389
	6006:6214,4764:4971	-0.0013595759908528236
	621:828,13671:13878	-0.0013594110496568878
	11599:11806,14706:14913	-0.0013587036872305636
	15742:15949,13256:13463	-0.0013580937248215438
	12221:12428,4971:5178	-0.0013541064580358207
	12013:12221,9321:9528	-0.001353985101550556
	7871:8078,15742:15949	0.0013534628683970057
	6214:6421,5592:5799	-0.0013530166599779886
	9735:9942,15742:15949	0.0013520191635437865
	13049:13256,11185:11392	-0.0013519502690709675
	2278:2485,2899:3107	-0.0013497336566119175
	6214:6421,4764:4971	-0.0013488962305192964
	10356:10564,10149:10356	-0.0013487819320846678
	14913:15121,12428:12635	-0.0013483195830085884
	828:1035,12635:12842	-0.0013456102348862681
	13049:13256,14085:14292	-0.001343820092771569
	6214:6421,8285:8492	-0.0013410735230709073
	9321:9528,1657:1864	-0.0013400649876832893
	7249:7456,9735:9942	0.0013393225644075684
	13256:13463,14706:14913	-0.0013384744431984839
	5592:5799,4764:4971	-0.0013381017914535689
	10149:10356,14706:14913	0.0013373863686989705
	14292:14499,10771:10978	-0.0013366312374912918
	15328:15535,15121:15328	-0.0013350925925978497
	6214:6421,10356:10564	0.0013350633558707847
	5178:5385,4971:5178	-0.0013307277088179057
	7042:7249,8492:8699	-0.001329950743315715
	4971:5178,13878:14085	-0.001329497699295119
	9528:9735,9528:9735	-0.0013260594609835917
	14292:14499,12842:13049	-0.0013257805413619018
	2692:2899,15535:15742	-0.001325532734011025
	8699:8906,15742:15949	-0.0013222019322359556
	9528:9735,9321:9528	-0.0013215324455745
	7871:8078,11185:11392	-0.0013202499242079735
	10978:11185,14292:14499	-0.001319361417094247
	9114:9321,5178:5385	-0.00131929687063913
	11599:11806,5178:5385	-0.001319038438568495
	6214:6421,13463:13671	0.0013180872449576172
	6835:7042,6628:6835	-0.00131711953057057
	9114:9321,15121:15328	0.0013165819038932342
	12635:12842,15121:15328	0.0013165173234318728
	13671:13878,14292:14499	-0.001315384775478377
	9735:9942,12842:13049	0.001312363646045156
	6421:6628,10149:10356	-0.0013112656077739582
	7456:7664,7456:7664	-0.001309883821672928
	2485:2692,2692:2899	-0.0013094029822812193
	10149:10356,10149:10356	-0.0013089399315464078
	3935:4142,10978:11185	-0.0013087584084433498
	5178:5385,1657:1864	-0.001308328555993047
	6421:6628,14085:14292	0.0013047919733220343
	7042:7249,5178:5385	-0.0013043246985862498
	8906:9114,11599:11806	-0.001303787520606411
	8699:8906,8906:9114	-0.001302551494504256
	4971:5178,12221:12428	-0.0012997599843622412
	5799:6006,5799:6006	-0.001298985914897126
	5799:6006,6006:6214	-0.0012971504321199507
	828:1035,14706:14913	-0.0012962577667750292
	5178:5385,3314:3521	-0.0012959671419933677
	10978:11185,8492:8699	-0.0012953848116644985
	8285:8492,4971:5178	-0.0012950724314042595
	9321:9528,7664:7871	-0.0012937923634748578
	14913:15121,14085:14292	-0.0012917850189031845
	14085:14292,13049:13256	-0.001291706270720775
	7456:7664,13671:13878	-0.0012911984911239092
	3728:3935,13256:13463	-0.0012906630731271253
	7871:8078,12428:12635	0.001288723058501218
	621:828,13049:13256	-0.0012884411547918033
	7042:7249,8285:8492	-0.0012852976086360716
	16156:16363,12221:12428	-0.0012842050225305788
	9735:9942,8699:8906	-0.0012834040961630416
	4349:4557,11806:12013	-0.0012830461975609421
	5385:5592,4971:5178	-0.0012825363500723985
	15949:16156,4971:5178	-0.0012817389321585142
	8906:9114,12635:12842	-0.0012811719416754744
	9114:9321,12635:12842	0.001280641694507547
	9114:9321,8285:8492	-0.0012796932893392435
	11185:11392,2071:2278	-0.001279301375109707
	6421:6628,5178:5385	-0.0012788229858984308
	3314:3521,621:828	-0.0012781815659989976
	7249:7456,6835:7042	-0.0012762268522324845
	7042:7249,14913:15121	-0.0012760107855206858
	11185:11392,9114:9321	-0.0012758371973831462
	12635:12842,14706:14913	0.0012747503225206715
	6628:6835,14706:14913	0.0012744121593315414
	12842:13049,9528:9735	-0.0012732152833958828
	13878:14085,9528:9735	-0.0012704815716424722
	15328:15535,13256:13463	-0.0012680655746125915
	14085:14292,12221:12428	-0.0012672563804814478
	12428:12635,15949:16156	0.0012648276185302288
	4971:5178,4349:4557	-0.0012647818413154075
	11599:11806,12428:12635	-0.0012638988311229153
	6006:6214,14499:14706	-0.00126253155585473
	11806:12013,3935:4142	-0.0012616345962017173
	621:828,11806:12013	-0.0012611375012465467
	8906:9114,7456:7664	-0.001260366263464426
	16156:16363,13256:13463	-0.0012599756432780968
	5385:5592,15535:15742	-0.001258368212551467
	7042:7249,15328:15535	-0.001257643074412585
	5178:5385,3521:3728	-0.0012571139480367774
	8699:8906,11185:11392	-0.0012566528038105904
	1657:1864,621:828	-0.0012561203352415976
	4349:4557,12221:12428	-0.0012557090081824279
	2071:2278,10564:10771	-0.0012542764486594975
	14913:15121,7042:7249	-0.0012530227512933493
	11185:11392,4349:4557	-0.0012518015995531472
	14085:14292,13256:13463	-0.0012504835062648937
	5178:5385,414:621	-0.0012488737029438949
	3314:3521,12221:12428	-0.001248773256279919
	6006:6214,8699:8906	-0.0012482445565790948
	16363:16571,15535:15742	-0.0012471617374326502
	1864:2071,13049:13256	-0.0012468557860791452
	3521:3728,13878:14085	-0.0012456706786434495
	7871:8078,15121:15328	0.001245549375771169
	9735:9942,13878:14085	0.0012450661221060156
	8492:8699,15121:15328	0.0012436405518906665
	7456:7664,14706:14913	-0.001242592583551487
	3314:3521,3521:3728	-0.0012423600456937937
	11185:11392,8699:8906	-0.001241020528725758
	9321:9528,16156:16363	-0.001240776432354237
	14085:14292,14085:14292	-0.0012406270258791244
	12013:12221,14913:15121	0.0012372932267431253
	2692:2899,2071:2278	-0.0012371011524279609
	4142:4349,15328:15535	-0.001235793789988107
	5178:5385,3935:4142	-0.0012357042171569977
	12635:12842,11185:11392	-0.0012356820875780987
	7249:7456,13878:14085	0.0012333726856644783
	4349:4557,15535:15742	-0.0012317724047808019
	4971:5178,5178:5385	-0.0012315825698642536
	4557:4764,3728:3935	-0.0012293241907521898
	7664:7871,7042:7249	-0.0012268749374576356
	13256:13463,14499:14706	-0.001226804063204523
	2071:2278,14913:15121	-0.0012257389773771465
	6421:6628,9528:9735	0.0012253923979383592
	5385:5592,15328:15535	-0.001225008342480609
	4142:4349,3314:3521	-0.0012234014706875127
	3935:4142,11599:11806	-0.0012213588667505844
	4971:5178,14499:14706	-0.001220394447999448
	11599:11806,14085:14292	-0.0012188560064508166
	2278:2485,2485:2692	-0.0012181510904958697
	2278:2485,1864:2071	-0.0012168030993603537
	9735:9942,14085:14292	0.0012164925753826363
	621:828,14292:14499	-0.0012139194846118267
	11392:11599,12013:12221	-0.0012136788502146738
	3314:3521,2899:3107	-0.0012094738295041886
	11806:12013,12842:13049	-0.0012090943776661598
	16156:16363,16363:16571	-0.0012090902468400925
	4557:4764,15328:15535	-0.001208564900330411
	11185:11392,14085:14292	-0.0012082277933424732
	9735:9942,14706:14913	0.0012077756906353292
	4971:5178,8906:9114	-0.001207602352721277
	13878:14085,5178:5385	-0.0012065174167881967
	621:828,414:621	-0.001206342007178721
	4971:5178,8285:8492	-0.001204872198872827
	12013:12221,4142:4349	-0.001204246386528451
	414:621,8492:8699	-0.0012038228878286643
	7249:7456,6006:6214	-0.0012035308817850516
	14085:14292,15742:15949	-0.0012010455465377233
	5385:5592,16156:16363	-0.001199166817011012
	12428:12635,12013:12221	-0.0011986986927588065
	621:828,12221:12428	-0.00119860610847192
	12842:13049,10978:11185	-0.0011985005209413293
	7249:7456,12635:12842	-0.0011980158976872945
	9528:9735,8492:8699	-0.0011973589880159073
	3314:3521,5178:5385	-0.0011968206043336607
	11392:11599,12842:13049	-0.0011960852047730624
	3314:3521,2692:2899	-0.0011953676580080449
	5178:5385,16156:16363	-0.0011952256048677473
	13878:14085,9114:9321	-0.0011949702418709274
	10356:10564,13878:14085	-0.001194038299144957
	10978:11185,10564:10771	-0.0011908366038575647
	16156:16363,1657:1864	-0.001190054636047174
	14913:15121,6421:6628	-0.001189001187288312
	10356:10564,8906:9114	-0.0011880862458804654
	3314:3521,14499:14706	-0.0011877457940831094
	8906:9114,12221:12428	-0.0011866359159238551
	11806:12013,12013:12221	-0.0011853120850713365
	828:1035,13256:13463	-0.0011843589695913633
	4764:4971,13256:13463	-0.0011843486782060954
	5799:6006,5592:5799	-0.001183520200541766
	9528:9735,12428:12635	-0.0011833765502798832
	9114:9321,12013:12221	-0.0011826468816720844
	9321:9528,5799:6006	-0.0011811943783006477
	12013:12221,621:828	-0.001180946987012473
	8492:8699,10771:10978	-0.0011806468934676092
	5592:5799,8906:9114	0.0011793981446704218
	4557:4764,4349:4557	-0.001178695267369523
	12842:13049,14085:14292	-0.001178235442790311
	4142:4349,12013:12221	-0.0011770367077587188
	12635:12842,10771:10978	-0.0011755157362576955
	7042:7249,14706:14913	-0.0011752590439074858
	14085:14292,15328:15535	-0.0011723871180022497
	14706:14913,15535:15742	-0.0011711634193300434
	3728:3935,14292:14499	-0.0011707110190652826
	10149:10356,8492:8699	-0.0011696375339256384
	9114:9321,11185:11392	-0.001169459280583294
	8906:9114,10564:10771	-0.0011692233090329885
	10564:10771,15742:15949	-0.0011685669394151453
	13256:13463,12635:12842	-0.001167686039516745
	14499:14706,13049:13256	-0.0011673611004359623
	14706:14913,3728:3935	-0.0011651503719350787
	10771:10978,9114:9321	-0.0011640027190847765
	1035:1242,1242:1449	-0.0011603548049086345
	14913:15121,12013:12221	-0.0011601735699544014
	2071:2278,15121:15328	-0.0011583817263435038
	11185:11392,8285:8492	-0.0011579361053719126
	14085:14292,414:621	-0.0011560521386064302
	5799:6006,5178:5385	-0.0011549081091180359
	14292:14499,14499:14706	-0.001153887049157509
	12428:12635,11599:11806	-0.0011531124016287103
	13671:13878,13256:13463	-0.00115301074267578
	6628:6835,6835:7042	-0.0011528292646015696
	9114:9321,10564:10771	-0.0011525181172592695
	15121:15328,14085:14292	-0.0011524085750149228
	15535:15742,8492:8699	-0.0011519773988929094
	3107:3314,11392:11599	-0.0011497467609791175
	8285:8492,6421:6628	-0.0011496659431728775
	13671:13878,12428:12635	-0.001148324370885171
	14292:14499,11185:11392	-0.0011476601961076126
	2071:2278,1864:2071	-0.001147101137878075
	3314:3521,3935:4142	-0.0011469142238695884
	7664:7871,14085:14292	0.00114583795787336
	5178:5385,10564:10771	-0.001143253729578551
	7871:8078,11599:11806	-0.0011423533687569764
	5799:6006,12013:12221	0.0011422888831150065
	7249:7456,10564:10771	-0.0011401964684725546
	7456:7664,9735:9942	-0.001140000089038094
	15121:15328,14706:14913	-0.0011368725501837405
	8906:9114,8699:8906	-0.0011348368915241093
	7042:7249,3728:3935	-0.0011346022918162458
	16156:16363,14913:15121	-0.0011344711477039734
	8078:8285,6835:7042	-0.0011343345629365124
	16363:16571,14085:14292	-0.001133941704812008
	13878:14085,4142:4349	-0.001133929364108673
	10771:10978,12428:12635	-0.001128114592236792
	5592:5799,9942:10149	0.001127460083645778
	7664:7871,7871:8078	-0.00112704151239215
	4142:4349,4142:4349	-0.001126043574048628
	6214:6421,15328:15535	-0.0011238698586613714
	11185:11392,15742:15949	0.001123418862749221
	9528:9735,14913:15121	-0.0011216077840819165
	3521:3728,8492:8699	-0.0011196147410861659
	12842:13049,14292:14499	-0.0011189882757839647
	5799:6006,13256:13463	0.0011177612845712456
	6835:7042,12013:12221	0.0011173021484204015
	9942:10149,4142:4349	-0.001116978093084977
	13878:14085,8699:8906	-0.001116840587943737
	6421:6628,10978:11185	-0.0011165045384189454
	8699:8906,7456:7664	-0.0011162807024603795
	7042:7249,9528:9735	-0.001114836055477657
	6214:6421,5178:5385	-0.0011144141243203275
	9528:9735,12221:12428	0.0011114947730409559
	621:828,16156:16363	-0.001111414957907287
	0:207,12013:12221	-0.0011113886813056088
	13049:13256,11599:11806	-0.001111365713333659
	2071:2278,14085:14292	-0.0011113396913862185
	12013:12221,5385:5592	-0.0011100865066776672
	13463:13671,3935:4142	-0.0011059818892604923
	1035:1242,16156:16363	-0.0011047559707760889
	16156:16363,11806:12013	-0.0011046605500380177
	8078:8285,11392:11599	-0.0011038790944015635
	16156:16363,6421:6628	-0.001103815701975719
	14706:14913,8285:8492	-0.0011028577272075414
	6421:6628,5799:6006	-0.0011027341836251977
	8285:8492,10978:11185	-0.0011010520148179831
	8906:9114,5178:5385	-0.0011008228523152804
	9528:9735,8906:9114	-0.0010997686813336302
	3314:3521,11806:12013	-0.0010991944177212343
	11392:11599,15742:15949	-0.0010977877367042822
	13463:13671,12013:12221	-0.0010920813291069777
	10771:10978,10149:10356	-0.0010916133368471912
	13256:13463,13256:13463	-0.0010914673699837453
	4971:5178,4971:5178	-0.0010899916248809846
	13878:14085,16156:16363	-0.001089617878334677
	11599:11806,11806:12013	-0.0010879544567519962
	5178:5385,4557:4764	-0.0010879374637459411
	11392:11599,14706:14913	-0.0010877991623972625
	14499:14706,8492:8699	-0.0010850179593659775
	2692:2899,14085:14292	-0.0010849252287248017
	10564:10771,12428:12635	-0.001084463125654605
	8699:8906,3107:3314	-0.0010842221472370137
	10978:11185,11185:11392	-0.0010828494191637108
	621:828,10978:11185	-0.0010818655979580338
	15535:15742,12428:12635	-0.0010810953811021201
	5592:5799,10771:10978	0.0010801456906506432
	9528:9735,15121:15328	-0.0010797707213545703
	11185:11392,4142:4349	-0.00107932432811436
	11185:11392,9321:9528	-0.0010792834501333521
	9942:10149,13256:13463	-0.0010792758697869378
	3314:3521,414:621	-0.0010792653448342508
	7249:7456,10978:11185	0.0010783636030398795
	4764:4971,9114:9321	-0.001077918374388313
	12221:12428,11392:11599	-0.0010765616611553626
	5799:6006,9735:9942	0.0010763600291085749
	13671:13878,14085:14292	-0.0010746670074634188
	14913:15121,10978:11185	-0.001074463177101124
	9114:9321,12428:12635	-0.0010715988752738198
	1242:1449,4349:4557	0.0010712087912471784
	13878:14085,13463:13671	-0.0010710567497751087
	2278:2485,1449:1657	-0.0010701634840269403
	8078:8285,14085:14292	-0.0010695912826014604
	11599:11806,13463:13671	-0.001068917238227236
	13463:13671,3521:3728	-0.001068866993301631
	6421:6628,4764:4971	-0.0010679385250637983
	13878:14085,6421:6628	-0.0010673574663537832
	414:621,8285:8492	-0.0010655723466781934
	4764:4971,15121:15328	-0.001065512114178714
	4557:4764,13256:13463	-0.001064399124818163
	8285:8492,4557:4764	-0.0010643557150498343
	12221:12428,10771:10978	-0.0010641671353034505
	14913:15121,8285:8492	-0.0010639848376072115
	8078:8285,4764:4971	-0.0010636772057225465
	13463:13671,11599:11806	-0.0010619901997357243
	14706:14913,14913:15121	-0.001061796632291522
	14499:14706,4971:5178	-0.0010602411847298703
	10356:10564,4971:5178	-0.0010589847599684762
	3107:3314,2485:2692	-0.0010583396477095246
	12842:13049,12635:12842	-0.0010575799033790934
	10564:10771,2071:2278	-0.0010571289072963416
	3107:3314,16156:16363	-0.001056638314707894
	9114:9321,3728:3935	-0.0010564543190056351
	13671:13878,11806:12013	-0.0010540180873690119
	9114:9321,13463:13671	-0.0010528702754505977
	3728:3935,10978:11185	-0.0010526287315969771
	15949:16156,8492:8699	-0.0010521817044604653
	4142:4349,13671:13878	-0.0010520832918071022
	11806:12013,9942:10149	-0.0010513301297225036
	1449:1657,15742:15949	-0.001050708584667851
	12221:12428,5385:5592	-0.0010501545606441298
	10564:10771,9114:9321	-0.0010501335082551038
	14085:14292,13463:13671	-0.0010501042732539156
	7042:7249,15535:15742	0.0010488741510240554
	1242:1449,828:1035	-0.001048398482225127
	12428:12635,12428:12635	-0.001047245951200604
	1035:1242,14085:14292	-0.0010460580873263075
	6214:6421,9942:10149	-0.0010442665288427663
	13256:13463,11806:12013	-0.0010440583634685836
	8906:9114,8078:8285	-0.0010438226579850215
	7871:8078,5385:5592	-0.0010429009860475997
	16156:16363,15121:15328	-0.0010417623358373114
	5178:5385,13671:13878	-0.0010415695375339518
	15742:15949,14085:14292	-0.001041357647516978
	11806:12013,14499:14706	-0.0010407345116812403
	13463:13671,12842:13049	-0.0010391695159919373
	14292:14499,4971:5178	-0.0010383372970591029
	16156:16363,8285:8492	-0.0010364488067099928
	13256:13463,8699:8906	-0.00103615243205662
	4764:4971,13049:13256	-0.0010358366642830926
	11599:11806,10149:10356	-0.0010347540229394994
	5178:5385,14292:14499	-0.0010345015605820527
	8906:9114,4971:5178	-0.0010335112032372512
	2899:3107,15742:15949	-0.0010331998364248804
	8492:8699,8078:8285	-0.0010324739963474253
	14913:15121,10564:10771	-0.001032109000273768
	13256:13463,11185:11392	-0.0010318114325524278
	2899:3107,3107:3314	-0.0010316018422102183
	4971:5178,16156:16363	-0.0010315924173790634
	13256:13463,4142:4349	-0.0010315582522352244
	14499:14706,1035:1242	-0.001031292710765578
	11185:11392,7042:7249	-0.0010309532341375546
