Species	Length	Number	Standard	Symm.	Compl.	Inverted
Esox_reichertii_dloop	128	1	0	1	0	0
Esox_reichertii_dloop	131	1	0	1	0	0
Esox_reichertii_dloop	133	1	0	1	0	0
Esox_reichertii_dloop	260	1	1	0	0	0
Muntiacus_reevesi_micrurus_dloop	10	2	1	0	1	0
Muntiacus_reevesi_micrurus_dloop	11	1	0	1	0	0
Muntiacus_reevesi_micrurus_dloop	14	1	0	0	0	1
Podoces_hendersoni_dloop	10	6	0	4	1	1
Podoces_hendersoni_dloop	11	2	1	1	0	0
Platalea_leucorodia_dloop	10	7	4	2	0	1
Platalea_leucorodia_dloop	11	1	1	0	0	0
Platalea_leucorodia_dloop	23	1	1	0	0	0
Lepus_coreanus_dloop	10	11	0	0	0	11
Lepus_coreanus_dloop	12	5	5	0	0	0
Lepus_coreanus_dloop	13	13	13	0	0	0
Lepus_coreanus_dloop	17	13	13	0	0	0
Lepus_coreanus_dloop	18	1	1	0	0	0
Lepus_coreanus_dloop	23	1	1	0	0	0
Lepus_coreanus_dloop	27	1	1	0	0	0
Lepus_coreanus_dloop	37	1	1	0	0	0
Lepus_coreanus_dloop	38	11	11	0	0	0
Lepus_coreanus_dloop	44	1	1	0	0	0
Lepus_coreanus_dloop	257	1	1	0	0	0
Lepus_coreanus_dloop	568	1	1	0	0	0
Lasiurus_borealis_dloop	10	10	1	8	0	1
Lasiurus_borealis_dloop	11	5	1	2	1	1
Lasiurus_borealis_dloop	12	7	0	7	0	0
Lasiurus_borealis_dloop	14	2	0	2	0	0
Lasiurus_borealis_dloop	17	2	0	2	0	0
Lasiurus_borealis_dloop	20	23	0	23	0	0
Lasiurus_borealis_dloop	23	2	0	2	0	0
Lasiurus_borealis_dloop	26	2	0	2	0	0
Lasiurus_borealis_dloop	29	2	0	2	0	0
Lasiurus_borealis_dloop	32	2	0	2	0	0
Lasiurus_borealis_dloop	34	1	1	0	0	0
Lasiurus_borealis_dloop	35	2	0	2	0	0
Lasiurus_borealis_dloop	38	2	0	2	0	0
Lasiurus_borealis_dloop	41	2	0	2	0	0
Lasiurus_borealis_dloop	44	2	0	2	0	0
Lasiurus_borealis_dloop	47	2	0	2	0	0
Lasiurus_borealis_dloop	50	2	0	2	0	0
Lasiurus_borealis_dloop	53	2	0	2	0	0
Lasiurus_borealis_dloop	56	2	0	2	0	0
Lasiurus_borealis_dloop	59	2	0	2	0	0
Lasiurus_borealis_dloop	62	2	0	2	0	0
Lasiurus_borealis_dloop	65	2	0	2	0	0
Lasiurus_borealis_dloop	69	1	0	1	0	0
Lasiurus_borealis_dloop	80	1	1	0	0	0
Lasiurus_borealis_dloop	87	1	1	0	0	0
Lasiurus_borealis_dloop	115	4	4	0	0	0
Lasiurus_borealis_dloop	131	1	1	0	0	0
Lasiurus_borealis_dloop	376	1	1	0	0	0
Pipistrellus_coromandra_dloop	10	8	2	4	0	2
Pipistrellus_coromandra_dloop	11	4	1	3	0	0
Pipistrellus_coromandra_dloop	12	4	3	0	0	1
Pipistrellus_coromandra_dloop	13	1	1	0	0	0
Pipistrellus_coromandra_dloop	14	2	0	2	0	0
Pipistrellus_coromandra_dloop	15	1	1	0	0	0
Pipistrellus_coromandra_dloop	16	1	1	0	0	0
Pipistrellus_coromandra_dloop	17	3	1	2	0	0
Pipistrellus_coromandra_dloop	18	2	2	0	0	0
Pipistrellus_coromandra_dloop	19	1	1	0	0	0
Pipistrellus_coromandra_dloop	20	2	0	2	0	0
Pipistrellus_coromandra_dloop	23	2	0	2	0	0
Pipistrellus_coromandra_dloop	26	2	0	2	0	0
Pipistrellus_coromandra_dloop	29	2	0	2	0	0
Pipistrellus_coromandra_dloop	32	2	0	2	0	0
Pipistrellus_coromandra_dloop	35	2	0	2	0	0
Pipistrellus_coromandra_dloop	38	2	0	2	0	0
Pipistrellus_coromandra_dloop	41	2	0	2	0	0
Pipistrellus_coromandra_dloop	44	2	0	2	0	0
Pipistrellus_coromandra_dloop	47	2	0	2	0	0
Pipistrellus_coromandra_dloop	50	2	0	2	0	0
Pipistrellus_coromandra_dloop	53	2	0	2	0	0
Pipistrellus_coromandra_dloop	56	2	0	2	0	0
Pipistrellus_coromandra_dloop	59	2	0	2	0	0
Pipistrellus_coromandra_dloop	62	2	0	2	0	0
Pipistrellus_coromandra_dloop	65	2	0	2	0	0
Pipistrellus_coromandra_dloop	68	2	0	2	0	0
Pipistrellus_coromandra_dloop	71	2	0	2	0	0
Pipistrellus_coromandra_dloop	74	2	0	2	0	0
Pipistrellus_coromandra_dloop	77	2	0	2	0	0
Pipistrellus_coromandra_dloop	80	2	0	2	0	0
Pipistrellus_coromandra_dloop	83	2	0	2	0	0
Pipistrellus_coromandra_dloop	86	2	0	2	0	0
Pipistrellus_coromandra_dloop	89	2	0	2	0	0
Pipistrellus_coromandra_dloop	92	2	0	2	0	0
Pipistrellus_coromandra_dloop	95	2	0	2	0	0
Pipistrellus_coromandra_dloop	98	2	0	2	0	0
Pipistrellus_coromandra_dloop	101	2	0	2	0	0
Pipistrellus_coromandra_dloop	104	2	0	2	0	0
Pipistrellus_coromandra_dloop	107	2	0	2	0	0
Pipistrellus_coromandra_dloop	110	2	0	2	0	0
Pipistrellus_coromandra_dloop	113	2	0	2	0	0
Pipistrellus_coromandra_dloop	116	2	0	2	0	0
Pipistrellus_coromandra_dloop	119	2	0	2	0	0
Pipistrellus_coromandra_dloop	122	2	0	2	0	0
Pipistrellus_coromandra_dloop	125	2	0	2	0	0
Pipistrellus_coromandra_dloop	128	2	0	2	0	0
Pipistrellus_coromandra_dloop	131	2	0	2	0	0
Pipistrellus_coromandra_dloop	134	2	0	2	0	0
Pipistrellus_coromandra_dloop	137	2	0	2	0	0
Pipistrellus_coromandra_dloop	140	2	0	2	0	0
Pipistrellus_coromandra_dloop	143	2	0	2	0	0
Pipistrellus_coromandra_dloop	146	2	0	2	0	0
Pipistrellus_coromandra_dloop	149	2	0	2	0	0
Pipistrellus_coromandra_dloop	152	2	0	2	0	0
Pipistrellus_coromandra_dloop	155	2	0	2	0	0
Pipistrellus_coromandra_dloop	158	2	0	2	0	0
Pipistrellus_coromandra_dloop	161	2	0	2	0	0
Pipistrellus_coromandra_dloop	164	2	0	2	0	0
Pipistrellus_coromandra_dloop	167	2	0	2	0	0
Pipistrellus_coromandra_dloop	170	2	0	2	0	0
Pipistrellus_coromandra_dloop	173	2	0	2	0	0
Pipistrellus_coromandra_dloop	176	2	0	2	0	0
Pipistrellus_coromandra_dloop	179	2	0	2	0	0
Pipistrellus_coromandra_dloop	182	1	0	1	0	0
Pipistrellus_coromandra_dloop	359	1	1	0	0	0
Eothenomys_miletus_dloop	10	4	2	2	0	0
Eothenomys_miletus_dloop	11	2	2	0	0	0
Eothenomys_miletus_dloop	12	1	1	0	0	0
Platalea_minor_dloop	10	3	1	0	0	2
Platalea_minor_dloop	11	24	23	0	1	0
Platalea_minor_dloop	240	1	1	0	0	0
Rhincodon_typus_dloop	10	6	1	3	0	2
Rhincodon_typus_dloop	11	2	2	0	0	0
Rhincodon_typus_dloop	12	1	0	0	0	1
Rhincodon_typus_dloop	13	1	0	1	0	0
Rhincodon_typus_dloop	14	2	0	2	0	0
Rhincodon_typus_dloop	22	1	1	0	0	0
Rhincodon_typus_dloop	66	1	1	0	0	0
Rhincodon_typus_dloop	74	1	1	0	0	0
Rhincodon_typus_dloop	114	1	1	0	0	0
Pellona_flavipinnis_dloop	10	1	0	1	0	0
Pellona_flavipinnis_dloop	11	4	0	0	2	2
Indotestudo_forstenii_cr	10	20	3	15	1	1
Indotestudo_forstenii_cr	11	5	3	0	1	1
Indotestudo_forstenii_cr	12	2	1	1	0	0
Indotestudo_forstenii_cr	13	133	132	0	1	0
Indotestudo_forstenii_cr	15	1	1	0	0	0
Indotestudo_forstenii_cr	93	1	1	0	0	0
Indotestudo_forstenii_cr	124	1	1	0	0	0
Manouria_emys_cr	10	7	2	2	3	0
Manouria_emys_cr	11	3	3	0	0	0
Manouria_emys_cr	13	1	0	0	1	0
Mauremys_reevesii_dloop	10	1	0	1	0	0
Mauremys_reevesii_dloop	11	3	3	0	0	0
Mauremys_reevesii_dloop	12	3	2	0	1	0
Mauremys_reevesii_dloop	14	2	1	1	0	0
Mauremys_reevesii_dloop	15	4	2	1	1	0
Mauremys_reevesii_dloop	17	3	2	1	0	0
Mauremys_reevesii_dloop	19	9	9	0	0	0
Mauremys_reevesii_dloop	22	1	1	0	0	0
Mauremys_reevesii_dloop	27	1	1	0	0	0
Mauremys_reevesii_dloop	29	6	6	0	0	0
Mauremys_reevesii_dloop	31	1	1	0	0	0
Mauremys_reevesii_dloop	44	1	1	0	0	0
Mauremys_reevesii_dloop	69	1	1	0	0	0
Cyclemys_tcheponensis_dloop	10	279	138	140	1	0
Cyclemys_tcheponensis_dloop	11	4	2	2	0	0
Cyclemys_tcheponensis_dloop	12	6	2	4	0	0
Cyclemys_tcheponensis_dloop	13	1	0	1	0	0
Cyclemys_tcheponensis_dloop	14	14	6	8	0	0
Cyclemys_tcheponensis_dloop	15	2	0	2	0	0
Cyclemys_tcheponensis_dloop	16	2	0	2	0	0
Cyclemys_tcheponensis_dloop	17	2	0	2	0	0
Cyclemys_tcheponensis_dloop	19	2	0	2	0	0
Cyclemys_tcheponensis_dloop	20	1	0	1	0	0
Cyclemys_tcheponensis_dloop	21	1	0	1	0	0
Cyclemys_tcheponensis_dloop	22	1	0	1	0	0
Cyclemys_tcheponensis_dloop	24	1	0	1	0	0
Cyclemys_tcheponensis_dloop	25	2	1	1	0	0
Cyclemys_tcheponensis_dloop	26	1	0	1	0	0
Cyclemys_tcheponensis_dloop	27	1	0	1	0	0
Cyclemys_tcheponensis_dloop	29	1	0	1	0	0
Cyclemys_tcheponensis_dloop	30	1	0	1	0	0
Cyclemys_tcheponensis_dloop	31	1	0	1	0	0
Cyclemys_tcheponensis_dloop	32	1	0	1	0	0
Cyclemys_tcheponensis_dloop	33	1	1	0	0	0
Cyclemys_tcheponensis_dloop	34	1	0	1	0	0
Cyclemys_tcheponensis_dloop	35	1	0	1	0	0
Cyclemys_tcheponensis_dloop	36	1	0	1	0	0
Cyclemys_tcheponensis_dloop	37	1	0	1	0	0
Cyclemys_tcheponensis_dloop	39	1	0	1	0	0
Cyclemys_tcheponensis_dloop	40	1	0	1	0	0
Cyclemys_tcheponensis_dloop	41	1	0	1	0	0
Cyclemys_tcheponensis_dloop	42	1	0	1	0	0
Cyclemys_tcheponensis_dloop	44	1	0	1	0	0
Cyclemys_tcheponensis_dloop	45	1	0	1	0	0
Cyclemys_tcheponensis_dloop	46	1	0	1	0	0
Cyclemys_tcheponensis_dloop	47	1	0	1	0	0
Cyclemys_tcheponensis_dloop	49	1	0	1	0	0
Cyclemys_tcheponensis_dloop	50	1	0	1	0	0
Cyclemys_tcheponensis_dloop	51	1	0	1	0	0
Cyclemys_tcheponensis_dloop	52	1	0	1	0	0
Cyclemys_tcheponensis_dloop	54	1	0	1	0	0
Cyclemys_tcheponensis_dloop	55	1	0	1	0	0
Cyclemys_tcheponensis_dloop	56	1	0	1	0	0
Cyclemys_tcheponensis_dloop	57	1	0	1	0	0
Cyclemys_tcheponensis_dloop	59	1	0	1	0	0
Cyclemys_tcheponensis_dloop	60	1	0	1	0	0
Cyclemys_tcheponensis_dloop	61	1	0	1	0	0
Cyclemys_tcheponensis_dloop	62	1	0	1	0	0
Cyclemys_tcheponensis_dloop	64	1	0	1	0	0
Cyclemys_tcheponensis_dloop	124	1	1	0	0	0
Mauremys_megalocephala_dloop	10	25	7	14	0	4
Mauremys_megalocephala_dloop	11	393	194	197	0	2
Mauremys_megalocephala_dloop	12	15	2	9	2	2
Mauremys_megalocephala_dloop	13	77	34	42	0	1
Mauremys_megalocephala_dloop	14	9	4	5	0	0
Mauremys_megalocephala_dloop	15	9	0	9	0	0
Mauremys_megalocephala_dloop	16	5	1	4	0	0
Mauremys_megalocephala_dloop	17	2	0	2	0	0
Mauremys_megalocephala_dloop	18	12	4	8	0	0
Mauremys_megalocephala_dloop	19	64	33	31	0	0
Mauremys_megalocephala_dloop	20	4	0	4	0	0
Mauremys_megalocephala_dloop	21	4	0	4	0	0
Mauremys_megalocephala_dloop	22	1	0	1	0	0
Mauremys_megalocephala_dloop	23	4	0	4	0	0
Mauremys_megalocephala_dloop	24	3	2	1	0	0
Mauremys_megalocephala_dloop	25	7	0	6	1	0
Mauremys_megalocephala_dloop	26	4	1	3	0	0
Mauremys_megalocephala_dloop	28	5	1	4	0	0
Mauremys_megalocephala_dloop	29	43	21	22	0	0
Mauremys_megalocephala_dloop	30	3	0	3	0	0
Mauremys_megalocephala_dloop	31	3	1	2	0	0
Mauremys_megalocephala_dloop	33	3	1	2	0	0
Mauremys_megalocephala_dloop	34	36	17	19	0	0
Mauremys_megalocephala_dloop	35	1	0	1	0	0
Mauremys_megalocephala_dloop	36	2	0	2	0	0
Mauremys_megalocephala_dloop	38	1	0	1	0	0
Mauremys_megalocephala_dloop	39	5	4	1	0	0
Mauremys_megalocephala_dloop	40	1	0	1	0	0
Mauremys_megalocephala_dloop	41	3	1	2	0	0
Mauremys_megalocephala_dloop	43	2	1	1	0	0
Mauremys_megalocephala_dloop	44	28	13	15	0	0
Mauremys_megalocephala_dloop	46	2	0	2	0	0
Mauremys_megalocephala_dloop	48	2	1	1	0	0
Mauremys_megalocephala_dloop	49	1	0	1	0	0
Mauremys_megalocephala_dloop	51	2	0	2	0	0
Mauremys_megalocephala_dloop	53	1	0	1	0	0
Mauremys_megalocephala_dloop	54	1	0	1	0	0
Mauremys_megalocephala_dloop	64	1	1	0	0	0
Mauremys_megalocephala_dloop	105	1	1	0	0	0
Heosemys_annandalii_dloop	10	15	4	10	0	1
Heosemys_annandalii_dloop	11	13	6	7	0	0
Heosemys_annandalii_dloop	12	1	0	1	0	0
Heosemys_annandalii_dloop	13	2	0	2	0	0
Heosemys_annandalii_dloop	15	92	45	47	0	0
Heosemys_annandalii_dloop	16	1	0	1	0	0
Heosemys_annandalii_dloop	17	1	0	1	0	0
Heosemys_annandalii_dloop	18	1	0	1	0	0
Heosemys_annandalii_dloop	19	1	0	1	0	0
Heosemys_annandalii_dloop	20	1	0	1	0	0
Heosemys_annandalii_dloop	21	2	0	2	0	0
Heosemys_annandalii_dloop	22	1	0	1	0	0
Heosemys_annandalii_dloop	23	1	0	1	0	0
Heosemys_annandalii_dloop	25	2	0	2	0	0
Heosemys_annandalii_dloop	26	1	0	1	0	0
Heosemys_annandalii_dloop	27	2	0	2	0	0
Heosemys_annandalii_dloop	28	1	0	1	0	0
Heosemys_annandalii_dloop	30	1	0	1	0	0
Heosemys_annandalii_dloop	31	1	0	1	0	0
Heosemys_annandalii_dloop	33	1	0	1	0	0
Heosemys_annandalii_dloop	37	1	0	1	0	0
Heosemys_annandalii_dloop	52	1	1	0	0	0
Heosemys_annandalii_dloop	56	1	1	0	0	0
Heosemys_annandalii_dloop	65	1	1	0	0	0
Cuora_mouhotii_dloop	10	6	3	3	0	0
Cuora_mouhotii_dloop	11	22	12	10	0	0
Cuora_mouhotii_dloop	12	2	0	2	0	0
Cuora_mouhotii_dloop	13	2	1	1	0	0
Cuora_mouhotii_dloop	14	1	0	1	0	0
Cuora_mouhotii_dloop	16	2	0	2	0	0
Cuora_mouhotii_dloop	17	2	0	2	0	0
Cuora_mouhotii_dloop	18	1	0	1	0	0
Cuora_mouhotii_dloop	20	2	0	2	0	0
Cuora_mouhotii_dloop	21	1	0	1	0	0
Cuora_mouhotii_dloop	22	1	0	1	0	0
Cuora_mouhotii_dloop	23	1	1	0	0	0
Cuora_mouhotii_dloop	24	2	0	2	0	0
Cuora_mouhotii_dloop	25	1	0	1	0	0
Cuora_mouhotii_dloop	26	2	1	1	0	0
Cuora_mouhotii_dloop	28	1	0	1	0	0
Cuora_mouhotii_dloop	30	1	0	1	0	0
Cuora_mouhotii_dloop	31	33	33	0	0	0
Cuora_mouhotii_dloop	33	1	0	1	0	0
Cuora_mouhotii_dloop	41	1	0	1	0	0
Cuora_mouhotii_dloop	42	1	1	0	0	0
Cuora_mouhotii_dloop	47	1	1	0	0	0
Cuora_mouhotii_dloop	48	1	0	1	0	0
Cuora_mouhotii_dloop	49	1	0	1	0	0
Cuora_mouhotii_dloop	50	2	1	1	0	0
Cuora_mouhotii_dloop	55	1	1	0	0	0
Cuora_mouhotii_dloop	74	1	1	0	0	0
Cuora_mouhotii_dloop	290	1	1	0	0	0
Heosemys_depressa_dloop	10	3	2	0	0	1
Heosemys_depressa_dloop	11	2	1	0	1	0
Heosemys_depressa_dloop	12	2	1	0	1	0
Heosemys_depressa_dloop	13	1	0	1	0	0
Heosemys_depressa_dloop	14	1	0	1	0	0
Heosemys_depressa_dloop	17	1	1	0	0	0
Heosemys_depressa_dloop	18	1	0	1	0	0
Heosemys_depressa_dloop	19	1	0	1	0	0
Heosemys_depressa_dloop	23	1	0	1	0	0
Heosemys_depressa_dloop	24	1	0	1	0	0
Heosemys_depressa_dloop	28	1	0	1	0	0
Heosemys_depressa_dloop	29	1	0	1	0	0
Heosemys_depressa_dloop	33	1	0	1	0	0
Heosemys_depressa_dloop	34	1	0	1	0	0
Heosemys_depressa_dloop	38	1	0	1	0	0
Heosemys_depressa_dloop	39	1	0	1	0	0
Heosemys_depressa_dloop	43	1	0	1	0	0
Heosemys_depressa_dloop	44	1	0	1	0	0
Heosemys_depressa_dloop	48	1	0	1	0	0
Heosemys_depressa_dloop	49	1	0	1	0	0
Heosemys_depressa_dloop	53	1	0	1	0	0
Heosemys_depressa_dloop	54	1	0	1	0	0
Heosemys_depressa_dloop	58	1	0	1	0	0
Heosemys_depressa_dloop	59	1	0	1	0	0
Heosemys_depressa_dloop	63	1	0	1	0	0
Heosemys_depressa_dloop	64	1	0	1	0	0
Heosemys_depressa_dloop	68	1	0	1	0	0
Heosemys_depressa_dloop	69	1	0	1	0	0
Heosemys_depressa_dloop	73	1	0	1	0	0
Heosemys_depressa_dloop	74	1	0	1	0	0
Heosemys_depressa_dloop	78	1	0	1	0	0
Heosemys_depressa_dloop	79	1	0	1	0	0
Heosemys_depressa_dloop	83	1	0	1	0	0
Heosemys_depressa_dloop	84	1	0	1	0	0
Heosemys_depressa_dloop	88	1	0	1	0	0
Heosemys_depressa_dloop	89	1	0	1	0	0
Heosemys_depressa_dloop	93	1	0	1	0	0
Heosemys_depressa_dloop	94	1	0	1	0	0
Heosemys_depressa_dloop	98	1	0	1	0	0
Heosemys_depressa_dloop	99	1	0	1	0	0
Heosemys_depressa_dloop	103	1	0	1	0	0
Heosemys_depressa_dloop	104	1	0	1	0	0
Heosemys_depressa_dloop	108	1	0	1	0	0
Heosemys_depressa_dloop	109	1	0	1	0	0
Heosemys_depressa_dloop	113	1	0	1	0	0
Heosemys_depressa_dloop	114	1	0	1	0	0
Heosemys_depressa_dloop	118	1	0	1	0	0
Heosemys_depressa_dloop	119	1	0	1	0	0
Heosemys_depressa_dloop	123	1	0	1	0	0
Heosemys_depressa_dloop	124	1	0	1	0	0
Heosemys_depressa_dloop	128	1	0	1	0	0
Heosemys_depressa_dloop	129	1	0	1	0	0
Heosemys_depressa_dloop	133	1	0	1	0	0
Heosemys_depressa_dloop	134	1	0	1	0	0
Heosemys_depressa_dloop	138	1	0	1	0	0
Heosemys_depressa_dloop	139	1	0	1	0	0
Heosemys_depressa_dloop	143	1	0	1	0	0
Heosemys_depressa_dloop	144	1	0	1	0	0
Heosemys_depressa_dloop	148	1	0	1	0	0
Heosemys_depressa_dloop	149	1	0	1	0	0
Heosemys_depressa_dloop	153	1	0	1	0	0
Heosemys_depressa_dloop	154	1	0	1	0	0
Heosemys_depressa_dloop	158	1	0	1	0	0
Heosemys_depressa_dloop	159	1	0	1	0	0
Heosemys_depressa_dloop	163	1	0	1	0	0
Heosemys_depressa_dloop	318	1	1	0	0	0
Mauremys_sinensis_dloop	10	4	1	0	2	1
Mauremys_sinensis_dloop	11	3	2	1	0	0
Mauremys_sinensis_dloop	13	1	1	0	0	0
Mauremys_sinensis_dloop	14	1	1	0	0	0
Mauremys_sinensis_dloop	15	1	1	0	0	0
Cyclemys_atripons_dloop	11	3	2	1	0	0
Cyclemys_atripons_dloop	13	1	0	1	0	0
Cyclemys_atripons_dloop	15	1	0	1	0	0
Cyclemys_atripons_dloop	16	1	0	1	0	0
Cyclemys_atripons_dloop	18	1	0	1	0	0
Cyclemys_atripons_dloop	20	1	0	1	0	0
Cyclemys_atripons_dloop	22	1	0	1	0	0
Cyclemys_atripons_dloop	23	1	0	1	0	0
Cyclemys_atripons_dloop	25	1	0	1	0	0
Cyclemys_atripons_dloop	27	1	0	1	0	0
Cyclemys_atripons_dloop	29	1	0	1	0	0
Cyclemys_atripons_dloop	30	1	0	1	0	0
Cyclemys_atripons_dloop	32	1	0	1	0	0
Cyclemys_atripons_dloop	34	1	0	1	0	0
Cyclemys_atripons_dloop	36	1	0	1	0	0
Cyclemys_atripons_dloop	37	1	0	1	0	0
Cyclemys_atripons_dloop	39	1	0	1	0	0
Cyclemys_atripons_dloop	41	1	0	1	0	0
Cyclemys_atripons_dloop	43	1	0	1	0	0
Cyclemys_atripons_dloop	44	1	0	1	0	0
Cyclemys_atripons_dloop	46	1	0	1	0	0
Cyclemys_atripons_dloop	48	1	0	1	0	0
Cyclemys_atripons_dloop	50	1	0	1	0	0
Cyclemys_atripons_dloop	51	1	0	1	0	0
Cyclemys_atripons_dloop	98	1	1	0	0	0
Emberiza_cioides_cr	10	3	3	0	0	0
Emberiza_cioides_cr	11	1	0	1	0	0
Emberiza_cioides_cr	12	1	1	0	0	0
Schistometopum_gregorii_dloop	10	8	1	3	2	2
Schistometopum_gregorii_dloop	11	3	0	0	2	1
Schistometopum_gregorii_dloop	12	1	0	1	0	0
Boulengerula_boulengeri_dloop	10	4	0	1	0	3
Boulengerula_boulengeri_dloop	11	4	2	1	1	0
Geotrypetes_seraphini_dloop	10	2	2	0	0	0
Geotrypetes_seraphini_dloop	12	3	1	0	0	2
Geotrypetes_seraphini_dloop	13	2	0	0	1	1
Scolecomorphus_vittatus_dloop	10	3	1	1	0	1
Scolecomorphus_vittatus_dloop	11	2	0	0	1	1
Scolecomorphus_vittatus_dloop	13	2	2	0	0	0
Scolecomorphus_vittatus_dloop	14	1	0	0	1	0
Geocalamus_acutus_dloop	10	2	1	0	1	0
Geocalamus_acutus_dloop	11	1	1	0	0	0
Geocalamus_acutus_dloop	13	1	1	0	0	0
Geocalamus_acutus_dloop	14	1	0	0	0	1
Geocalamus_acutus_dloop	25	1	1	0	0	0
Rhineura_floridana_dloop	10	27	9	6	2	10
Rhineura_floridana_dloop	11	6	6	0	0	0
Rhineura_floridana_dloop	12	18	3	0	15	0
Rhineura_floridana_dloop	13	8	4	4	0	0
Rhineura_floridana_dloop	24	1	1	0	0	0
Rhineura_floridana_dloop	27	1	1	0	0	0
Rhineura_floridana_dloop	75	1	1	0	0	0
Rhineura_floridana_dloop	84	1	1	0	0	0
Rhineura_floridana_dloop	94	1	1	0	0	0
Meriones_meridianus_dloop	10	5	1	4	0	0
Meriones_meridianus_dloop	11	3	2	0	0	1
Amaurornis_phoenicurus_dloop	10	11	5	4	1	1
Amaurornis_phoenicurus_dloop	11	7	5	2	0	0
Amaurornis_phoenicurus_dloop	13	2	0	2	0	0
Amaurornis_phoenicurus_dloop	14	4	1	3	0	0
Amaurornis_phoenicurus_dloop	15	1	1	0	0	0
Amaurornis_phoenicurus_dloop	17	2	2	0	0	0
Amaurornis_phoenicurus_dloop	18	2	0	2	0	0
Amaurornis_phoenicurus_dloop	23	2	0	2	0	0
Amaurornis_phoenicurus_dloop	28	2	0	2	0	0
Amaurornis_phoenicurus_dloop	33	2	0	2	0	0
Amaurornis_phoenicurus_dloop	38	2	0	2	0	0
Amaurornis_phoenicurus_dloop	43	2	0	2	0	0
Amaurornis_phoenicurus_dloop	48	2	0	2	0	0
Amaurornis_phoenicurus_dloop	53	2	0	2	0	0
Amaurornis_phoenicurus_dloop	58	2	0	2	0	0
Amaurornis_phoenicurus_dloop	63	2	0	2	0	0
Amaurornis_phoenicurus_dloop	68	2	0	2	0	0
Amaurornis_phoenicurus_dloop	131	1	1	0	0	0
Vanellus_cinereus_cr	10	127	126	1	0	0
Vanellus_cinereus_cr	11	2	0	2	0	0
Vanellus_cinereus_cr	71	1	1	0	0	0
Vanellus_cinereus_cr	237	1	1	0	0	0
Gallicrex_cinerea_dloop	10	2	1	1	0	0
Gallicrex_cinerea_dloop	11	7	2	5	0	0
Gallicrex_cinerea_dloop	13	1	1	0	0	0
Gallicrex_cinerea_dloop	14	2	2	0	0	0
Gallicrex_cinerea_dloop	15	1	0	1	0	0
Gallicrex_cinerea_dloop	58	1	1	0	0	0
Liobagrus_marginatoides_dloop	10	10	3	1	2	4
Liobagrus_marginatoides_dloop	11	8	4	1	0	3
Liobagrus_marginatoides_dloop	12	1	1	0	0	0
Liobagrus_kingi_dloop	10	5	0	1	2	2
Liobagrus_kingi_dloop	11	3	2	0	0	1
Gymnogobius_petschiliensis_dloop	10	2	1	1	0	0
Gymnogobius_petschiliensis_dloop	11	2	0	0	1	1
Ursus_thibetanus_ussuricus_dloop	10	28	5	22	0	1
Ursus_thibetanus_ussuricus_dloop	11	25	22	2	0	1
Ursus_thibetanus_ussuricus_dloop	12	3	0	3	0	0
Ursus_thibetanus_ussuricus_dloop	13	1	0	1	0	0
Ursus_thibetanus_ussuricus_dloop	15	8	4	4	0	0
Ursus_thibetanus_ussuricus_dloop	16	3	0	3	0	0
Ursus_thibetanus_ussuricus_dloop	17	3	2	1	0	0
Ursus_thibetanus_ussuricus_dloop	18	1	1	0	0	0
Ursus_thibetanus_ussuricus_dloop	19	3	3	0	0	0
Ursus_thibetanus_ussuricus_dloop	21	1	0	1	0	0
Ursus_thibetanus_ussuricus_dloop	22	1	0	1	0	0
Ursus_thibetanus_ussuricus_dloop	23	1	0	1	0	0
Ursus_thibetanus_ussuricus_dloop	25	1	0	1	0	0
Ursus_thibetanus_ussuricus_dloop	27	2	2	0	0	0
Ursus_thibetanus_ussuricus_dloop	28	19	19	0	0	0
Ursus_thibetanus_ussuricus_dloop	29	4	2	2	0	0
Ursus_thibetanus_ussuricus_dloop	38	1	1	0	0	0
Ursus_thibetanus_ussuricus_dloop	39	17	17	0	0	0
Ursus_thibetanus_ussuricus_dloop	48	1	1	0	0	0
Ursus_thibetanus_ussuricus_dloop	59	1	1	0	0	0
Ursus_thibetanus_ussuricus_dloop	198	1	1	0	0	0
Hemiphaga_novaeseelandiae_cr	10	5	3	1	0	1
Hemiphaga_novaeseelandiae_cr	11	1	0	1	0	0
Hemiphaga_novaeseelandiae_cr	14	1	1	0	0	0
Hemiphaga_novaeseelandiae_cr	15	1	0	0	0	1
Hemiphaga_novaeseelandiae_cr	257	1	1	0	0	0
Uraeotyphlus_cf._oxyurus_MW-212_dloop	10	2	2	0	0	0
Ancherythroculter_nigrocauda_dloop	10	6	3	0	1	2
Ancherythroculter_nigrocauda_dloop	11	2	0	1	0	1
Ancherythroculter_nigrocauda_dloop	12	3	1	1	1	0
Ancherythroculter_nigrocauda_dloop	14	1	1	0	0	0
Ancherythroculter_nigrocauda_dloop	15	2	0	0	1	1
Lophostoma_silvicolum_dloop	10	2	1	0	1	0
Lophostoma_silvicolum_dloop	11	1	0	0	0	1
Lophostoma_silvicolum_dloop	13	1	0	1	0	0
Lophostoma_silvicolum_dloop	14	1	0	0	1	0
Lophostoma_silvicolum_dloop	118	1	1	0	0	0
Gymnocypris_eckloni_cr	10	7	3	2	0	2
Gymnocypris_eckloni_cr	11	5	0	2	0	3
Gymnocypris_eckloni_cr	12	4	1	1	0	2
Gymnocypris_eckloni_cr	23	1	1	0	0	0
