"Win1" "Win2" "DirDirGibbsEnergy" "DirDirAbsGibbsEnergy" "ContactZone" "NumbOfDeletions" "DummyDeletions" "InvInvAbsGibbsEnergy" "Win1GQOverlap" "Win1GQAverageScore" "Win1GQMaxScore" "Win2GQOverlap" "Win2GQAverageScore" "Win2GQMaxScore" "Win12GQOverlap"
"2015" 6381 12281 -8.6 8.6 0 0 0 5.39 49 34.1875 43 41 42.0901639344262 78 45
"2016" 6381 12381 -10.2 10.2 0 0 0 3.3 49 34.1875 43 56 40.7581699346405 78 52.5
"2017" 6381 12481 -18.3 18.3 0 0 0 2.9 49 34.1875 43 34 34 37 41.5
"2018" 6381 12581 -5.09 5.09 0 0 0 5.1 49 34.1875 43 0 0 0 24.5
"2019" 6381 12681 -4.9 4.9 0 0 0 4 49 34.1875 43 0 0 0 24.5
"2020" 6381 12781 -7.59 7.59 0 0 0 3.67 49 34.1875 43 0 0 0 24.5
"2021" 6381 12881 -8.86 8.86 0 0 0 11.3 49 34.1875 43 55 30.25 33 52
"2022" 6381 12981 -15.5 15.5 0 1 1 2.1 49 34.1875 43 101 42.4360902255639 90 75
"2023" 6381 13081 -8.8 8.8 1 0 0 9.4 49 34.1875 43 52 33.5 36 50.5
"2024" 6381 13181 -6.9 6.9 1 0 0 3.04 49 34.1875 43 0 0 0 24.5
"2025" 6381 13281 -19.2 19.2 1 0 0 9.6 49 34.1875 43 0 0 0 24.5
"2026" 6381 13381 -7.17 7.17 1 0 0 3.57 49 34.1875 43 0 0 0 24.5
"2027" 6381 13481 -14.7 14.7 1 0 0 2.12 49 34.1875 43 0 0 0 24.5
"2028" 6381 13581 -8.3 8.3 1 3 1 3.3 49 34.1875 43 59 37.8095238095238 62 54
"2029" 6381 13681 -12.35 12.35 1 2 1 5.1 49 34.1875 43 101 36.4134615384615 62 75
"2030" 6381 13781 -11.7 11.7 1 3 1 5 49 34.1875 43 31 36.0877192982456 61 40
"2031" 6381 13881 -10 10 1 2 1 4.5 49 34.1875 43 46 34 42 47.5
"2032" 6381 13981 -9.87 9.87 1 1 1 1.05 49 34.1875 43 78 32.4615384615385 42 63.5
"2033" 6381 14081 -9.82 9.82 1 3 1 5.1 49 34.1875 43 23 28 28 36
"2034" 6381 14181 -14.5 14.5 1 2 1 2.38 49 34.1875 43 55 33.88 54 52
"2035" 6381 14281 -11.4 11.4 1 2 1 3.1 49 34.1875 43 101 33.7536231884058 54 75
"2036" 6381 14381 -14.6 14.6 1 0 0 3 49 34.1875 43 75 37.1846153846154 69 62
"2037" 6381 14481 -10.3 10.3 1 0 0 4.27 49 34.1875 43 80 29.1428571428571 37 64.5
"2038" 6381 14581 -11.4 11.4 1 2 1 3.01 49 34.1875 43 29 28 31 39
"2039" 6381 14681 -10.24 10.24 1 0 0 4.09 49 34.1875 43 12 41.6666666666667 49 30.5
"2040" 6381 14781 -16.1 16.1 1 1 1 2 49 34.1875 43 96 31.3823529411765 49 72.5
"2041" 6381 14881 -16.1 16.1 1 1 1 5.14 49 34.1875 43 0 0 0 24.5
"2042" 6381 14981 -10.6 10.6 1 0 0 2.01 49 34.1875 43 0 0 0 24.5
"2043" 6381 15081 -6.4 6.4 1 1 1 5.27 49 34.1875 43 0 0 0 24.5
"2044" 6381 15181 -7.94 7.94 1 2 1 9.5 49 34.1875 43 19 26 26 34
"2045" 6381 15281 -9.6 9.6 1 0 0 5 49 34.1875 43 101 26.75 28 75
"2046" 6381 15381 -15.2 15.2 1 0 0 6.59 49 34.1875 43 35 27 28 42
"2047" 6381 15481 -21.3 21.3 1 0 0 3.5 49 34.1875 43 93 41.3229166666667 83 71
"2048" 6381 15581 -10.07 10.07 1 3 1 8.1 49 34.1875 43 45 31 33 47
"2049" 6381 15681 -4.62 4.62 1 1 1 9.5 49 34.1875 43 0 0 0 24.5
"2050" 6381 15781 -13.1 13.1 1 0 0 4.65 49 34.1875 43 0 0 0 24.5
"2051" 6381 15881 -4.2 4.2 1 0 0 2.77 49 34.1875 43 0 0 0 24.5
"2052" 6381 15981 -1.11 1.11 1 2 1 9.21 49 34.1875 43 0 0 0 24.5
"2053" 6381 16081 -6.09 6.09 0 0 0 2.25 49 34.1875 43 35 33.8421052631579 51 42
"2054" 6381 16181 -15.65 15.65 0 0 0 5.43 49 34.1875 43 101 32.2884615384615 51 75
"2055" 6381 16281 -12.84 12.84 0 0 0 6.2 49 34.1875 43 101 35.4561403508772 55 75
"2056" 6381 16381 -9.8 9.8 0 0 0 1.9 49 34.1875 43 31 35.9090909090909 54 40
"2057" 6381 16481 -8.1 8.1 0 0 0 8.15 49 34.1875 43 0 0 0 24.5
"2058" 6381 7581 -8.01 8.01 0 0 0 3 49 34.1875 43 0 0 0 24.5
"2059" 6381 7681 -12.41 12.41 0 0 0 4.92 49 34.1875 43 0 0 0 24.5
"2060" 6381 7781 -14.9 14.9 0 0 0 3.51 49 34.1875 43 55 34.3928571428571 51 52
"2061" 6381 7881 -7.18 7.18 0 0 0 6.1 49 34.1875 43 0 0 0 24.5
"2062" 6381 7981 -5.32 5.32 0 0 0 5.9 49 34.1875 43 0 0 0 24.5
"2063" 6381 8081 -7.3 7.3 0 0 0 10.2 49 34.1875 43 0 0 0 24.5
"2064" 6381 8181 -11.6 11.6 0 0 0 6.21 49 34.1875 43 54 38.3768115942029 67 51.5
"2065" 6381 8281 -6.28 6.28 0 0 0 0.23 49 34.1875 43 101 38.6567164179104 67 75
"2066" 6381 8381 -15.3 15.3 0 0 0 5.1 49 34.1875 43 101 30.6315789473684 42 75
"2067" 6381 8481 -6.8 6.8 0 0 0 1.85 49 34.1875 43 101 29.3125 41 75
"2068" 6381 8581 -13.18 13.18 0 0 0 4.51 49 34.1875 43 48 30.7857142857143 41 48.5
"2069" 6381 8681 -7.5 7.5 0 0 0 2.65 49 34.1875 43 0 0 0 24.5
"2070" 6381 8781 -13.4 13.4 0 0 0 4 49 34.1875 43 42 32 35 45.5
"2071" 6381 8881 -11.45 11.45 0 0 0 4 49 34.1875 43 75 31.6 41 62
"2072" 6381 8981 -9.54 9.54 0 0 0 2.01 49 34.1875 43 0 0 0 24.5
"2073" 6381 9081 -7.1 7.1 0 0 0 4.8 49 34.1875 43 0 0 0 24.5
"2074" 6381 9181 -18.12 18.12 0 0 0 1.08 49 34.1875 43 71 34.695652173913 55 60
"2075" 6381 9281 -9.6 9.6 0 0 0 6.7 49 34.1875 43 22 34.4545454545455 47 35.5
"2076" 6381 9381 -10.46 10.46 0 0 0 8.9 49 34.1875 43 15 27 27 32
"2077" 6381 9481 -9.14 9.14 0 0 0 4.01 49 34.1875 43 82 39.7480916030534 85 65.5
"2078" 6381 9581 -8.98 8.98 0 0 0 5.27 49 34.1875 43 27 39.8 74 38
"2079" 6381 9681 -6.3 6.3 0 0 0 3.4 49 34.1875 43 0 0 0 24.5
"2080" 6381 9781 -6.55 6.55 0 0 0 5 49 34.1875 43 0 0 0 24.5
"2081" 6381 9881 -6.77 6.77 0 0 0 2.98 49 34.1875 43 0 0 0 24.5
"2082" 6381 9981 -0.99 0.99 0 0 0 6.54 49 34.1875 43 0 0 0 24.5
"2083" 6481 10081 -22.2 22.2 0 0 0 2.64 43 33.5 40 23 35.9393939393939 53 33
"2084" 6481 10181 -8.3 8.3 0 0 0 4.72 43 33.5 40 101 35.8481012658228 60 72
"2085" 6481 10281 -7.92 7.92 0 0 0 0.57 43 33.5 40 32 29.8 42 37.5
"2086" 6481 10381 -0.38 0.38 0 0 0 2.34 43 33.5 40 0 0 0 21.5
"2087" 6481 10481 -11.45 11.45 0 0 0 6.3 43 33.5 40 0 0 0 21.5
"2088" 6481 10581 -16.67 16.67 0 0 0 2.21 43 33.5 40 35 31 42 39
"2089" 6481 10681 -16.4 16.4 0 0 0 1.08 43 33.5 40 0 0 0 21.5
"2090" 6481 10781 -9.7 9.7 0 0 0 2.3 43 33.5 40 0 0 0 21.5
"2091" 6481 10881 -12.72 12.72 0 0 0 1.35 43 33.5 40 70 43.2076923076923 92 56.5
"2092" 6481 10981 -6.49 6.49 0 0 0 0.83 43 33.5 40 10 40.2142857142857 63 26.5
"2093" 6481 11081 -14.66 14.66 0 0 0 7 43 33.5 40 33 26 26 38
"2094" 6481 11181 -16.27 16.27 0 0 0 3.56 43 33.5 40 46 30.7777777777778 39 44.5
"2095" 6481 11281 -11.9 11.9 0 0 0 4.94 43 33.5 40 0 0 0 21.5
"2096" 6481 11381 -14 14 0 0 0 3.12 43 33.5 40 42 35.8333333333333 43 42.5
"2097" 6481 11481 -9.33 9.33 0 0 0 4.03 43 33.5 40 44 29.5 32 43.5
"2098" 6481 11581 -19.6 19.6 0 1 1 0.18 43 33.5 40 0 0 0 21.5
"2099" 6481 11681 -12.6 12.6 0 0 0 3.04 43 33.5 40 0 0 0 21.5
"2100" 6481 11781 -16.7 16.7 0 0 0 1.32 43 33.5 40 42 29.5714285714286 35 42.5
"2101" 6481 11881 -15.5 15.5 0 0 0 2.42 43 33.5 40 2 30 31 22.5
"2102" 6481 11981 -10.82 10.82 0 0 0 5.5 43 33.5 40 21 35.5714285714286 59 32
"2103" 6481 12081 -12.1 12.1 0 0 0 3.4 43 33.5 40 53 37.1428571428571 67 48
"2104" 6481 12181 -6.18 6.18 0 0 0 4.64 43 33.5 40 0 0 0 21.5
"2105" 6481 12281 -7.4 7.4 0 1 1 2.9 43 33.5 40 41 42.0901639344262 78 42
"2106" 6481 12381 -8.4 8.4 0 0 0 2.87 43 33.5 40 56 40.7581699346405 78 49.5
"2107" 6481 12481 -9.9 9.9 0 0 0 1.58 43 33.5 40 34 34 37 38.5
"2108" 6481 12581 -16.1 16.1 0 0 0 4.1 43 33.5 40 0 0 0 21.5
"2109" 6481 12681 -16.9 16.9 0 0 0 9.01 43 33.5 40 0 0 0 21.5
"2110" 6481 12781 -11.2 11.2 0 0 0 3.99 43 33.5 40 0 0 0 21.5
"2111" 6481 12881 -16.64 16.64 0 0 0 1.84 43 33.5 40 55 30.25 33 49
"2112" 6481 12981 -18.9 18.9 0 0 0 4.67 43 33.5 40 101 42.4360902255639 90 72
"2113" 6481 13081 -10.59 10.59 1 0 0 2.39 43 33.5 40 52 33.5 36 47.5
"2114" 6481 13181 -7.9 7.9 1 0 0 1.08 43 33.5 40 0 0 0 21.5
"2115" 6481 13281 -17.05 17.05 1 0 0 3.73 43 33.5 40 0 0 0 21.5
"2116" 6481 13381 -11.4 11.4 1 0 0 2.16 43 33.5 40 0 0 0 21.5
"2117" 6481 13481 -12.2 12.2 1 0 0 3.5 43 33.5 40 0 0 0 21.5
"2118" 6481 13581 -21.5 21.5 1 0 0 3.83 43 33.5 40 59 37.8095238095238 62 51
"2119" 6481 13681 -13.2 13.2 1 1 1 2.49 43 33.5 40 101 36.4134615384615 62 72
"2120" 6481 13781 -30 30 1 6 1 8.67 43 33.5 40 31 36.0877192982456 61 37
"2121" 6481 13881 -19.2 19.2 1 1 1 1.46 43 33.5 40 46 34 42 44.5
"2122" 6481 13981 -23.8 23.8 1 0 0 0.89 43 33.5 40 78 32.4615384615385 42 60.5
"2123" 6481 14081 -17.9 17.9 1 0 0 5.08 43 33.5 40 23 28 28 33
"2124" 6481 14181 -12.83 12.83 1 0 0 1.07 43 33.5 40 55 33.88 54 49
"2125" 6481 14281 -20.7 20.7 1 1 1 1.83 43 33.5 40 101 33.7536231884058 54 72
"2126" 6481 14381 -23.32 23.32 1 1 1 0.74 43 33.5 40 75 37.1846153846154 69 59
"2127" 6481 14481 -14.4 14.4 1 1 1 4.87 43 33.5 40 80 29.1428571428571 37 61.5
"2128" 6481 14581 -8.2 8.2 1 0 0 6.47 43 33.5 40 29 28 31 36
"2129" 6481 14681 -9.36 9.36 1 0 0 3.1 43 33.5 40 12 41.6666666666667 49 27.5
"2130" 6481 14781 -12.2 12.2 1 0 0 2.47 43 33.5 40 96 31.3823529411765 49 69.5
"2131" 6481 14881 -23.7 23.7 1 0 0 2.97 43 33.5 40 0 0 0 21.5
"2132" 6481 14981 -10.32 10.32 1 1 1 6.1 43 33.5 40 0 0 0 21.5
"2133" 6481 15081 -17.05 17.05 1 1 1 2.07 43 33.5 40 0 0 0 21.5
"2134" 6481 15181 -12.7 12.7 1 0 0 5.9 43 33.5 40 19 26 26 31
"2135" 6481 15281 -18 18 1 0 0 2.8 43 33.5 40 101 26.75 28 72
"2136" 6481 15381 -11.6 11.6 1 1 1 0.89 43 33.5 40 35 27 28 39
"2137" 6481 15481 -23.2 23.2 1 0 0 3.55 43 33.5 40 93 41.3229166666667 83 68
"2138" 6481 15581 -14.7 14.7 1 0 0 2.84 43 33.5 40 45 31 33 44
"2139" 6481 15681 -19.19 19.19 1 2 1 2.65 43 33.5 40 0 0 0 21.5
"2140" 6481 15781 -11.11 11.11 1 1 1 1.9 43 33.5 40 0 0 0 21.5
"2141" 6481 15881 -6.84 6.84 1 0 0 4.8 43 33.5 40 0 0 0 21.5
"2142" 6481 15981 -3.24 3.24 1 2 1 9.69 43 33.5 40 0 0 0 21.5
"2143" 6481 16081 -7.08 7.08 0 1 1 6.57 43 33.5 40 35 33.8421052631579 51 39
"2144" 6481 16181 -18.3 18.3 0 0 0 3.8 43 33.5 40 101 32.2884615384615 51 72
"2145" 6481 16281 -15.1 15.1 0 0 0 3.72 43 33.5 40 101 35.4561403508772 55 72
"2146" 6481 16381 -6.32 6.32 0 0 0 2.78 43 33.5 40 31 35.9090909090909 54 37
"2147" 6481 16481 -5.84 5.84 0 0 0 4.29 43 33.5 40 0 0 0 21.5
"2148" 6481 7681 -14.5 14.5 0 0 0 4.4 43 33.5 40 0 0 0 21.5
"2149" 6481 7781 -16.77 16.77 0 0 0 2.39 43 33.5 40 55 34.3928571428571 51 49
"2150" 6481 7881 -8.24 8.24 0 0 0 0.22 43 33.5 40 0 0 0 21.5
"2151" 6481 7981 -3.6 3.6 0 0 0 2.7 43 33.5 40 0 0 0 21.5
"2152" 6481 8081 -12.49 12.49 0 0 0 6.8 43 33.5 40 0 0 0 21.5
"2153" 6481 8181 -6.09 6.09 0 0 0 4.09 43 33.5 40 54 38.3768115942029 67 48.5
"2154" 6481 8281 -10.3 10.3 0 0 0 7 43 33.5 40 101 38.6567164179104 67 72
"2155" 6481 8381 -13.83 13.83 0 0 0 1.07 43 33.5 40 101 30.6315789473684 42 72
"2156" 6481 8481 -3.67 3.67 0 0 0 2.5 43 33.5 40 101 29.3125 41 72
"2157" 6481 8581 -13.2 13.2 0 0 0 5.78 43 33.5 40 48 30.7857142857143 41 45.5
"2158" 6481 8681 -4.5 4.5 0 0 0 2.09 43 33.5 40 0 0 0 21.5
"2159" 6481 8781 -12.1 12.1 0 0 0 2.17 43 33.5 40 42 32 35 42.5
"2160" 6481 8881 -14.74 14.74 0 0 0 1.75 43 33.5 40 75 31.6 41 59
"2161" 6481 8981 -15.2 15.2 0 0 0 3.4 43 33.5 40 0 0 0 21.5
"2162" 6481 9081 -6.4 6.4 0 0 0 6.9 43 33.5 40 0 0 0 21.5
"2163" 6481 9181 -10.6 10.6 0 0 0 2.97 43 33.5 40 71 34.695652173913 55 57
"2164" 6481 9281 -15.77 15.77 0 0 0 5.59 43 33.5 40 22 34.4545454545455 47 32.5
"2165" 6481 9381 -16.72 16.72 0 0 0 2.87 43 33.5 40 15 27 27 29
"2166" 6481 9481 -19.07 19.07 0 0 0 5.4 43 33.5 40 82 39.7480916030534 85 62.5
"2167" 6481 9581 -16 16 0 0 0 2.89 43 33.5 40 27 39.8 74 35
"2168" 6481 9681 -9.23 9.23 0 0 0 2.9 43 33.5 40 0 0 0 21.5
"2169" 6481 9781 -9.7 9.7 0 0 0 6.97 43 33.5 40 0 0 0 21.5
"2170" 6481 9881 -12.88 12.88 0 0 0 1.89 43 33.5 40 0 0 0 21.5
"2171" 6481 9981 -1.16 1.16 0 0 0 4.5 43 33.5 40 0 0 0 21.5
"2172" 6581 10081 -8.55 8.55 0 0 0 1.4 23 33.5 40 23 35.9393939393939 53 23
"2173" 6581 10181 -4.4 4.4 0 0 0 4.3 23 33.5 40 101 35.8481012658228 60 62
"2174" 6581 10281 -9.1 9.1 0 0 0 5.01 23 33.5 40 32 29.8 42 27.5
"2175" 6581 10381 -1.06 1.06 0 0 0 6.5 23 33.5 40 0 0 0 11.5
"2176" 6581 10481 -11.47 11.47 0 0 0 0.92 23 33.5 40 0 0 0 11.5
"2177" 6581 10581 -4.58 4.58 0 0 0 9.7 23 33.5 40 35 31 42 29
"2178" 6581 10681 -8.8 8.8 0 0 0 7.15 23 33.5 40 0 0 0 11.5
"2179" 6581 10781 -3.87 3.87 0 0 0 6.6 23 33.5 40 0 0 0 11.5
"2180" 6581 10881 -11.22 11.22 0 0 0 5.72 23 33.5 40 70 43.2076923076923 92 46.5
"2181" 6581 10981 -6.17 6.17 0 0 0 7.65 23 33.5 40 10 40.2142857142857 63 16.5
"2182" 6581 11081 -11.9 11.9 0 0 0 6.3 23 33.5 40 33 26 26 28
"2183" 6581 11181 -13.62 13.62 0 0 0 5.62 23 33.5 40 46 30.7777777777778 39 34.5
"2184" 6581 11281 -3.6 3.6 0 0 0 7.93 23 33.5 40 0 0 0 11.5
"2185" 6581 11381 -6.2 6.2 0 0 0 8.17 23 33.5 40 42 35.8333333333333 43 32.5
"2186" 6581 11481 -8.01 8.01 0 0 0 12.1 23 33.5 40 44 29.5 32 33.5
"2187" 6581 11581 -8.32 8.32 0 0 0 13.8 23 33.5 40 0 0 0 11.5
"2188" 6581 11681 -6.73 6.73 0 0 0 15 23 33.5 40 0 0 0 11.5
"2189" 6581 11781 -5.13 5.13 0 0 0 3.3 23 33.5 40 42 29.5714285714286 35 32.5
"2190" 6581 11881 -6.05 6.05 0 0 0 8.11 23 33.5 40 2 30 31 12.5
"2191" 6581 11981 -7.94 7.94 0 0 0 6.7 23 33.5 40 21 35.5714285714286 59 22
"2192" 6581 12081 -12.9 12.9 0 0 0 8.02 23 33.5 40 53 37.1428571428571 67 38
"2193" 6581 12181 -6.1 6.1 0 0 0 2.47 23 33.5 40 0 0 0 11.5
"2194" 6581 12281 -6.34 6.34 0 0 0 11 23 33.5 40 41 42.0901639344262 78 32
"2195" 6581 12381 -13.3 13.3 0 0 0 10.1 23 33.5 40 56 40.7581699346405 78 39.5
"2196" 6581 12481 -12 12 0 0 0 9.4 23 33.5 40 34 34 37 28.5
"2197" 6581 12581 -2.4 2.4 0 0 0 6.9 23 33.5 40 0 0 0 11.5
"2198" 6581 12681 -9.6 9.6 0 1 1 7.47 23 33.5 40 0 0 0 11.5
"2199" 6581 12781 -3.67 3.67 0 0 0 5.65 23 33.5 40 0 0 0 11.5
"2200" 6581 12881 -5.69 5.69 0 0 0 10.9 23 33.5 40 55 30.25 33 39
"2201" 6581 12981 -4.29 4.29 0 0 0 3.29 23 33.5 40 101 42.4360902255639 90 62
"2202" 6581 13081 -4.68 4.68 1 0 0 8.99 23 33.5 40 52 33.5 36 37.5
"2203" 6581 13181 -3.77 3.77 1 1 1 8.1 23 33.5 40 0 0 0 11.5
"2204" 6581 13281 -10 10 1 0 0 3.89 23 33.5 40 0 0 0 11.5
"2205" 6581 13381 -5.89 5.89 1 0 0 10.6 23 33.5 40 0 0 0 11.5
"2206" 6581 13481 -2.8 2.8 1 0 0 6.91 23 33.5 40 0 0 0 11.5
"2207" 6581 13581 -8.65 8.65 1 0 0 6 23 33.5 40 59 37.8095238095238 62 41
"2208" 6581 13681 -8.3 8.3 1 0 0 5.3 23 33.5 40 101 36.4134615384615 62 62
"2209" 6581 13781 -9.9 9.9 1 0 0 10.15 23 33.5 40 31 36.0877192982456 61 27
"2210" 6581 13881 -8.6 8.6 1 0 0 11.52 23 33.5 40 46 34 42 34.5
"2211" 6581 13981 -4.6 4.6 1 0 0 5.92 23 33.5 40 78 32.4615384615385 42 50.5
"2212" 6581 14081 -6.67 6.67 1 0 0 8.6 23 33.5 40 23 28 28 23
"2213" 6581 14181 -6.39 6.39 1 0 0 6.03 23 33.5 40 55 33.88 54 39
"2214" 6581 14281 -9.92 9.92 1 2 1 7.1 23 33.5 40 101 33.7536231884058 54 62
"2215" 6581 14381 -17.1 17.1 1 0 0 7.08 23 33.5 40 75 37.1846153846154 69 49
"2216" 6581 14481 -6.45 6.45 1 0 0 9.07 23 33.5 40 80 29.1428571428571 37 51.5
"2217" 6581 14581 -11.21 11.21 1 1 1 6.47 23 33.5 40 29 28 31 26
"2218" 6581 14681 -5.09 5.09 1 0 0 4.92 23 33.5 40 12 41.6666666666667 49 17.5
"2219" 6581 14781 -15.64 15.64 1 0 0 5.5 23 33.5 40 96 31.3823529411765 49 59.5
"2220" 6581 14881 -5.9 5.9 1 0 0 5.1 23 33.5 40 0 0 0 11.5
"2221" 6581 14981 -8 8 1 1 1 7.15 23 33.5 40 0 0 0 11.5
"2222" 6581 15081 -8.21 8.21 1 1 1 3.01 23 33.5 40 0 0 0 11.5
"2223" 6581 15181 -5.9 5.9 1 0 0 7.3 23 33.5 40 19 26 26 21
"2224" 6581 15281 -6.1 6.1 1 1 1 6.2 23 33.5 40 101 26.75 28 62
"2225" 6581 15381 -12.1 12.1 1 0 0 6.6 23 33.5 40 35 27 28 29
"2226" 6581 15481 -9.4 9.4 1 0 0 6.1 23 33.5 40 93 41.3229166666667 83 58
"2227" 6581 15581 -9.24 9.24 1 0 0 9.7 23 33.5 40 45 31 33 34
"2228" 6581 15681 -7.67 7.67 1 0 0 10.6 23 33.5 40 0 0 0 11.5
"2229" 6581 15781 -10.4 10.4 1 1 1 14.47 23 33.5 40 0 0 0 11.5
"2230" 6581 15881 -4.45 4.45 1 0 0 2.13 23 33.5 40 0 0 0 11.5
"2231" 6581 15981 -7.6 7.6 1 3 1 4.7 23 33.5 40 0 0 0 11.5
"2232" 6581 16081 -3.88 3.88 0 0 0 3.17 23 33.5 40 35 33.8421052631579 51 29
"2233" 6581 16181 -7 7 0 0 0 6.1 23 33.5 40 101 32.2884615384615 51 62
"2234" 6581 16281 -4.9 4.9 0 1 1 7.47 23 33.5 40 101 35.4561403508772 55 62
"2235" 6581 16381 -6.37 6.37 0 0 0 7.6 23 33.5 40 31 35.9090909090909 54 27
"2236" 6581 16481 -4.05 4.05 0 0 0 3.32 23 33.5 40 0 0 0 11.5
"2237" 6581 7781 -6.21 6.21 0 0 0 4.36 23 33.5 40 55 34.3928571428571 51 39
"2238" 6581 7881 -10.45 10.45 0 0 0 11.1 23 33.5 40 0 0 0 11.5
"2239" 6581 7981 -4.48 4.48 0 0 0 3.8 23 33.5 40 0 0 0 11.5
"2240" 6581 8081 -6.97 6.97 0 0 0 5.8 23 33.5 40 0 0 0 11.5
"2241" 6581 8181 -2.72 2.72 0 0 0 10.52 23 33.5 40 54 38.3768115942029 67 38.5
"2242" 6581 8281 -6.88 6.88 0 0 0 2.8 23 33.5 40 101 38.6567164179104 67 62
"2243" 6581 8381 -14.48 14.48 0 0 0 4.45 23 33.5 40 101 30.6315789473684 42 62
"2244" 6581 8481 -5.5 5.5 0 0 0 10.3 23 33.5 40 101 29.3125 41 62
"2245" 6581 8581 -8.4 8.4 0 0 0 7.74 23 33.5 40 48 30.7857142857143 41 35.5
"2246" 6581 8681 -8.2 8.2 0 0 0 4.34 23 33.5 40 0 0 0 11.5
"2247" 6581 8781 -11.6 11.6 0 0 0 6.15 23 33.5 40 42 32 35 32.5
"2248" 6581 8881 -18.67 18.67 0 0 0 7.7 23 33.5 40 75 31.6 41 49
"2249" 6581 8981 -5.28 5.28 0 0 0 6.32 23 33.5 40 0 0 0 11.5
"2250" 6581 9081 -8.7 8.7 0 0 0 8.5 23 33.5 40 0 0 0 11.5
"2251" 6581 9181 -5.98 5.98 0 0 0 2.9 23 33.5 40 71 34.695652173913 55 47
"2252" 6581 9281 -6.1 6.1 0 0 0 13.6 23 33.5 40 22 34.4545454545455 47 22.5
"2253" 6581 9381 -7.92 7.92 0 0 0 6.83 23 33.5 40 15 27 27 19
"2254" 6581 9481 -8.3 8.3 0 0 0 12.5 23 33.5 40 82 39.7480916030534 85 52.5
"2255" 6581 9581 -6.3 6.3 0 0 0 7.08 23 33.5 40 27 39.8 74 25
"2256" 6581 9681 -10.8 10.8 0 0 0 6.98 23 33.5 40 0 0 0 11.5
"2257" 6581 9781 -8.2 8.2 0 0 0 6.64 23 33.5 40 0 0 0 11.5
"2258" 6581 9881 -5.67 5.67 0 1 1 3.9 23 33.5 40 0 0 0 11.5
"2259" 6581 9981 -0.05 0.05 0 0 0 2.16 23 33.5 40 0 0 0 11.5
"2260" 6681 10081 -4.45 4.45 0 0 0 1.54 0 0 0 23 35.9393939393939 53 11.5
"2261" 6681 10181 -4 4 0 0 0 3.06 0 0 0 101 35.8481012658228 60 50.5
"2262" 6681 10281 -6.5 6.5 0 0 0 4.25 0 0 0 32 29.8 42 16
"2263" 6681 10381 -3.3 3.3 0 0 0 0.4 0 0 0 0 0 0 0
"2264" 6681 10481 -9.42 9.42 0 0 0 2.69 0 0 0 0 0 0 0
"2265" 6681 10581 -4.1 4.1 0 0 0 5.2 0 0 0 35 31 42 17.5
"2266" 6681 10681 -5.4 5.4 0 0 0 8.78 0 0 0 0 0 0 0
"2267" 6681 10781 -3.3 3.3 0 0 0 10.97 0 0 0 0 0 0 0
"2268" 6681 10881 -2.72 2.72 0 0 0 4.26 0 0 0 70 43.2076923076923 92 35
"2269" 6681 10981 -5.08 5.08 0 0 0 1.81 0 0 0 10 40.2142857142857 63 5
"2270" 6681 11081 -3.28 3.28 0 0 0 11.5 0 0 0 33 26 26 16.5
"2271" 6681 11181 -4.7 4.7 0 0 0 5.07 0 0 0 46 30.7777777777778 39 23
"2272" 6681 11281 -6.9 6.9 0 0 0 7.84 0 0 0 0 0 0 0
"2273" 6681 11381 -5.1 5.1 0 0 0 4.5 0 0 0 42 35.8333333333333 43 21
"2274" 6681 11481 -3.67 3.67 0 0 0 8.19 0 0 0 44 29.5 32 22
"2275" 6681 11581 -4.7 4.7 0 0 0 3.19 0 0 0 0 0 0 0
"2276" 6681 11681 -3 3 0 0 0 3.6 0 0 0 0 0 0 0
"2277" 6681 11781 -5.92 5.92 0 0 0 14.8 0 0 0 42 29.5714285714286 35 21
"2278" 6681 11881 -9.8 9.8 0 0 0 5.1 0 0 0 2 30 31 1
"2279" 6681 11981 -1.86 1.86 0 0 0 5.75 0 0 0 21 35.5714285714286 59 10.5
"2280" 6681 12081 -4.2 4.2 0 0 0 2.94 0 0 0 53 37.1428571428571 67 26.5
"2281" 6681 12181 -5.52 5.52 0 0 0 2.64 0 0 0 0 0 0 0
"2282" 6681 12281 -6.61 6.61 0 0 0 7.7 0 0 0 41 42.0901639344262 78 20.5
"2283" 6681 12381 -2.3 2.3 0 0 0 2 0 0 0 56 40.7581699346405 78 28
"2284" 6681 12481 -3.12 3.12 0 0 0 0.64 0 0 0 34 34 37 17
"2285" 6681 12581 -5.7 5.7 0 0 0 2.68 0 0 0 0 0 0 0
"2286" 6681 12681 -7.3 7.3 0 1 1 3.32 0 0 0 0 0 0 0
"2287" 6681 12781 -4.67 4.67 0 0 0 6.26 0 0 0 0 0 0 0
"2288" 6681 12881 -6.37 6.37 0 0 0 10.2 0 0 0 55 30.25 33 27.5
"2289" 6681 12981 -4.7 4.7 0 0 0 5.34 0 0 0 101 42.4360902255639 90 50.5
"2290" 6681 13081 -2.62 2.62 1 0 0 9.47 0 0 0 52 33.5 36 26
"2291" 6681 13181 -6.2 6.2 1 0 0 4.9 0 0 0 0 0 0 0
"2292" 6681 13281 -5.7 5.7 1 0 0 4.5 0 0 0 0 0 0 0
"2293" 6681 13381 -9.12 9.12 1 0 0 8.7 0 0 0 0 0 0 0
"2294" 6681 13481 -9.24 9.24 1 0 0 1.81 0 0 0 0 0 0 0
