"Win1" "Win2" "InvInvGibbsEnergy" "InvInvAbsGibbsEnergy"
"1481" 14481 16081 -2.17 2.17
"1482" 14481 16181 0 0
"1483" 14481 16281 0 0
"1484" 14481 16381 -3.17 3.17
"1485" 14481 16481 -2 2
"1486" 14581 15581 -1.51 1.51
"1487" 14581 15681 -3.7 3.7
"1488" 14581 15781 -1.22 1.22
"1489" 14581 15881 -1.08 1.08
"1490" 14581 15981 -3.94 3.94
"1491" 14581 16081 -3 3
"1492" 14581 16181 -1.43 1.43
"1493" 14581 16281 -1.83 1.83
"1494" 14581 16381 -4.48 4.48
"1495" 14581 16481 -2.8 2.8
"1496" 14681 15681 -0.17 0.17
"1497" 14681 15781 -6.76 6.76
"1498" 14681 15881 -11.15 11.15
"1499" 14681 15981 -2.21 2.21
"1500" 14681 16081 -2.1 2.1
"1501" 14681 16181 0 0
"1502" 14681 16281 -1.19 1.19
"1503" 14681 16381 -6.42 6.42
"1504" 14681 16481 -8.27 8.27
"1505" 14781 15781 -3.5 3.5
"1506" 14781 15881 -4.6 4.6
"1507" 14781 15981 -5.2 5.2
"1508" 14781 16081 -3.3 3.3
"1509" 14781 16181 -2.42 2.42
"1510" 14781 16281 -2.89 2.89
"1511" 14781 16381 -6.4 6.4
"1512" 14781 16481 -4.51 4.51
"1513" 14881 15881 -4.7 4.7
"1514" 14881 15981 -3.1 3.1
"1515" 14881 16081 -7.37 7.37
"1516" 14881 16181 -0.5 0.5
"1517" 14881 16281 -4.01 4.01
"1518" 14881 16381 -2.09 2.09
"1519" 14881 16481 -6.04 6.04
"1520" 14981 15981 -3.58 3.58
"1521" 14981 16081 -7.87 7.87
"1522" 14981 16181 -5.84 5.84
"1523" 14981 16281 -7.19 7.19
"1524" 14981 16381 -11.31 11.31
"1525" 14981 16481 -3.2 3.2
"1526" 15081 16081 -9.3 9.3
"1527" 15081 16181 -6.7 6.7
"1528" 15081 16281 -3.02 3.02
"1529" 15081 16381 -7 7
"1530" 15081 16481 -9.3 9.3
"1531" 15181 16181 -6.24 6.24
"1532" 15181 16281 -4.85 4.85
"1533" 15181 16381 -7.1 7.1
"1534" 15181 16481 -7.2 7.2
"1535" 15281 16281 -3 3
"1536" 15281 16381 -14.9 14.9
"1537" 15281 16481 -5 5
"1538" 15381 16381 -1.64 1.64
"1539" 15381 16481 -3.7 3.7
"1540" 15481 16481 -4.7 4.7
"1541" 5781 10081 -1.7 1.7
"1542" 5781 10181 -5.38 5.38
"1543" 5781 10281 -4.9 4.9
"1544" 5781 10381 -4.7 4.7
"1545" 5781 10481 -3.95 3.95
"1546" 5781 10581 -5.29 5.29
"1547" 5781 10681 -6.2 6.2
"1548" 5781 10781 -3.85 3.85
"1549" 5781 10881 -2.52 2.52
"1550" 5781 10981 -5.84 5.84
"1551" 5781 11081 -2.63 2.63
"1552" 5781 11181 -5.5 5.5
"1553" 5781 11281 -0.77 0.77
"1554" 5781 11381 -2.84 2.84
"1555" 5781 11481 -3.72 3.72
"1556" 5781 11581 -5.75 5.75
"1557" 5781 11681 -5.4 5.4
"1558" 5781 11781 -4.3 4.3
"1559" 5781 11881 -0.86 0.86
"1560" 5781 11981 -2.37 2.37
"1561" 5781 12081 -5.63 5.63
"1562" 5781 12181 -10.6 10.6
"1563" 5781 12281 -8.4 8.4
"1564" 5781 12381 -1.35 1.35
"1565" 5781 12481 -3.2 3.2
"1566" 5781 12581 -2.74 2.74
"1567" 5781 12681 -2.64 2.64
"1568" 5781 12781 -4.13 4.13
"1569" 5781 12881 -4.4 4.4
"1570" 5781 12981 -4.9 4.9
"1571" 5781 13081 -7.9 7.9
"1572" 5781 13181 -1.7 1.7
"1573" 5781 13281 -11.49 11.49
"1574" 5781 13381 -2.78 2.78
"1575" 5781 13481 -4.57 4.57
"1576" 5781 13581 -3.92 3.92
"1577" 5781 13681 -2.88 2.88
"1578" 5781 13781 -8.44 8.44
"1579" 5781 13881 -4.2 4.2
"1580" 5781 13981 -4.24 4.24
"1581" 5781 14081 -3.58 3.58
"1582" 5781 14181 -1.97 1.97
"1583" 5781 14281 -2.39 2.39
"1584" 5781 14381 -6.24 6.24
"1585" 5781 14481 -1.9 1.9
"1586" 5781 14581 -1.34 1.34
"1587" 5781 14681 -3.2 3.2
"1588" 5781 14781 -3.15 3.15
"1589" 5781 14881 -7.14 7.14
"1590" 5781 14981 -7.57 7.57
"1591" 5781 15081 -8.4 8.4
"1592" 5781 15181 -5.82 5.82
"1593" 5781 15281 -5.08 5.08
"1594" 5781 15381 -5.09 5.09
"1595" 5781 15481 -7.99 7.99
"1596" 5781 15581 -3 3
"1597" 5781 15681 -4.5 4.5
"1598" 5781 15781 -7.67 7.67
"1599" 5781 15881 -7.4 7.4
"1600" 5781 15981 -4.05 4.05
"1601" 5781 16081 -3.04 3.04
"1602" 5781 16181 -7.95 7.95
"1603" 5781 16281 -1.81 1.81
"1604" 5781 16381 -10.59 10.59
"1605" 5781 16481 -8.8 8.8
"1606" 5781 6781 -7 7
"1607" 5781 6881 -10.2 10.2
"1608" 5781 6981 -5.6 5.6
"1609" 5781 7081 -5.66 5.66
"1610" 5781 7181 -6.82 6.82
"1611" 5781 7281 -5.85 5.85
"1612" 5781 7381 -7.6 7.6
"1613" 5781 7481 -7.29 7.29
"1614" 5781 7581 -3.1 3.1
"1615" 5781 7681 -1.59 1.59
"1616" 5781 7781 -4.35 4.35
"1617" 5781 7881 -7.1 7.1
"1618" 5781 7981 -4.3 4.3
"1619" 5781 8081 -9.71 9.71
"1620" 5781 8181 -7 7
"1621" 5781 8281 -8.1 8.1
"1622" 5781 8381 -2.91 2.91
"1623" 5781 8481 -4.82 4.82
"1624" 5781 8581 -6.2 6.2
"1625" 5781 8681 -4.84 4.84
"1626" 5781 8781 -4.9 4.9
"1627" 5781 8881 -6.44 6.44
"1628" 5781 8981 -9.9 9.9
"1629" 5781 9081 -2.29 2.29
"1630" 5781 9181 -10.22 10.22
"1631" 5781 9281 -5.84 5.84
"1632" 5781 9381 -8.2 8.2
"1633" 5781 9481 -8.5 8.5
"1634" 5781 9581 -3.8 3.8
"1635" 5781 9681 -11.9 11.9
"1636" 5781 9781 -2.05 2.05
"1637" 5781 9881 -5.59 5.59
"1638" 5781 9981 -5.09 5.09
"1639" 5881 10081 -4.98 4.98
"1640" 5881 10181 -3.86 3.86
"1641" 5881 10281 -4.52 4.52
"1642" 5881 10381 -4.48 4.48
"1643" 5881 10481 -2.15 2.15
"1644" 5881 10581 -11.49 11.49
"1645" 5881 10681 -4.33 4.33
"1646" 5881 10781 -1.74 1.74
"1647" 5881 10881 -2.74 2.74
"1648" 5881 10981 -4.3 4.3
"1649" 5881 11081 -6.7 6.7
"1650" 5881 11181 -5.3 5.3
"1651" 5881 11281 -4.23 4.23
"1652" 5881 11381 -8.47 8.47
"1653" 5881 11481 -3.28 3.28
"1654" 5881 11581 -3.49 3.49
"1655" 5881 11681 -8.3 8.3
"1656" 5881 11781 -6.31 6.31
"1657" 5881 11881 -1.31 1.31
"1658" 5881 11981 -4.32 4.32
"1659" 5881 12081 -13.27 13.27
"1660" 5881 12181 -8.08 8.08
"1661" 5881 12281 -4.5 4.5
"1662" 5881 12381 -7.27 7.27
"1663" 5881 12481 -2.5 2.5
"1664" 5881 12581 -1.6 1.6
"1665" 5881 12681 -9.3 9.3
"1666" 5881 12781 -11.4 11.4
"1667" 5881 12881 -2.5 2.5
"1668" 5881 12981 -6.7 6.7
"1669" 5881 13081 -8.84 8.84
"1670" 5881 13181 -5.4 5.4
"1671" 5881 13281 -5.41 5.41
"1672" 5881 13381 -3.49 3.49
"1673" 5881 13481 -7.3 7.3
"1674" 5881 13581 -9 9
"1675" 5881 13681 -2.54 2.54
"1676" 5881 13781 -2.8 2.8
"1677" 5881 13881 -3.05 3.05
"1678" 5881 13981 -1.05 1.05
"1679" 5881 14081 -0.34 0.34
"1680" 5881 14181 -5.29 5.29
"1681" 5881 14281 -0.94 0.94
"1682" 5881 14381 -4.21 4.21
"1683" 5881 14481 -4.6 4.6
"1684" 5881 14581 -4 4
"1685" 5881 14681 -3.98 3.98
"1686" 5881 14781 -9.1 9.1
"1687" 5881 14881 -13.72 13.72
"1688" 5881 14981 -9.2 9.2
"1689" 5881 15081 -9.77 9.77
"1690" 5881 15181 -7.7 7.7
"1691" 5881 15281 -2.9 2.9
"1692" 5881 15381 -3.8 3.8
"1693" 5881 15481 -4.1 4.1
"1694" 5881 15581 -3.87 3.87
"1695" 5881 15681 -5.37 5.37
"1696" 5881 15781 -0.78 0.78
"1697" 5881 15881 -5.5 5.5
"1698" 5881 15981 -3.7 3.7
"1699" 5881 16081 -4.2 4.2
"1700" 5881 16181 -6.05 6.05
"1701" 5881 16281 -3.16 3.16
"1702" 5881 16381 -8.81 8.81
"1703" 5881 16481 -4.24 4.24
"1704" 5881 6881 -4.14 4.14
"1705" 5881 6981 -7.1 7.1
"1706" 5881 7081 -5.2 5.2
"1707" 5881 7181 -5.2 5.2
"1708" 5881 7281 -6.6 6.6
"1709" 5881 7381 -2.3 2.3
"1710" 5881 7481 -5.6 5.6
"1711" 5881 7581 -6.8 6.8
"1712" 5881 7681 -3.18 3.18
"1713" 5881 7781 -9.05 9.05
"1714" 5881 7881 -8.6 8.6
"1715" 5881 7981 -3.5 3.5
"1716" 5881 8081 -6.18 6.18
"1717" 5881 8181 -5.3 5.3
"1718" 5881 8281 -4.4 4.4
"1719" 5881 8381 -2.5 2.5
"1720" 5881 8481 -2.93 2.93
"1721" 5881 8581 -5.6 5.6
"1722" 5881 8681 -1.93 1.93
"1723" 5881 8781 -6.2 6.2
"1724" 5881 8881 -1.92 1.92
"1725" 5881 8981 -8.42 8.42
"1726" 5881 9081 -2.32 2.32
"1727" 5881 9181 -4.73 4.73
"1728" 5881 9281 -4.6 4.6
"1729" 5881 9381 -4.22 4.22
"1730" 5881 9481 -3.51 3.51
"1731" 5881 9581 -4.76 4.76
"1732" 5881 9681 -2.37 2.37
"1733" 5881 9781 -10.7 10.7
"1734" 5881 9881 -8.39 8.39
"1735" 5881 9981 -4.25 4.25
"1736" 5981 10081 -7.47 7.47
"1737" 5981 10181 -9.57 9.57
"1738" 5981 10281 -7.11 7.11
"1739" 5981 10381 -3.22 3.22
"1740" 5981 10481 -5.46 5.46
"1741" 5981 10581 -9.2 9.2
"1742" 5981 10681 -13.81 13.81
"1743" 5981 10781 0 0
"1744" 5981 10881 -7.9 7.9
"1745" 5981 10981 -2.59 2.59
"1746" 5981 11081 -6.79 6.79
"1747" 5981 11181 -12.3 12.3
"1748" 5981 11281 -5.05 5.05
"1749" 5981 11381 -8.98 8.98
"1750" 5981 11481 -2.95 2.95
"1751" 5981 11581 -6.3 6.3
"1752" 5981 11681 -11.89 11.89
"1753" 5981 11781 -7.6 7.6
"1754" 5981 11881 -7.1 7.1
"1755" 5981 11981 -4.1 4.1
"1756" 5981 12081 -1.52 1.52
"1757" 5981 12181 -8.8 8.8
"1758" 5981 12281 -4.42 4.42
"1759" 5981 12381 -2.39 2.39
"1760" 5981 12481 -11.8 11.8
"1761" 5981 12581 -9.1 9.1
"1762" 5981 12681 -8.76 8.76
"1763" 5981 12781 -7.79 7.79
"1764" 5981 12881 -4.11 4.11
"1765" 5981 12981 -12.52 12.52
"1766" 5981 13081 -12.7 12.7
"1767" 5981 13181 -8.5 8.5
"1768" 5981 13281 -6.5 6.5
"1769" 5981 13381 -4.5 4.5
"1770" 5981 13481 -5.27 5.27
"1771" 5981 13581 -10.1 10.1
"1772" 5981 13681 -8.93 8.93
"1773" 5981 13781 -10.92 10.92
"1774" 5981 13881 -3.3 3.3
"1775" 5981 13981 -6.41 6.41
"1776" 5981 14081 -1.25 1.25
"1777" 5981 14181 -6.04 6.04
"1778" 5981 14281 -1.4 1.4
"1779" 5981 14381 -11.3 11.3
"1780" 5981 14481 -1.07 1.07
"1781" 5981 14581 -5.61 5.61
"1782" 5981 14681 -4.5 4.5
"1783" 5981 14781 -10.35 10.35
"1784" 5981 14881 -11.3 11.3
"1785" 5981 14981 -10.02 10.02
"1786" 5981 15081 -9.6 9.6
"1787" 5981 15181 -9.19 9.19
"1788" 5981 15281 -11.52 11.52
"1789" 5981 15381 -7.2 7.2
"1790" 5981 15481 -7.6 7.6
"1791" 5981 15581 -6.6 6.6
"1792" 5981 15681 -5.72 5.72
"1793" 5981 15781 0 0
"1794" 5981 15881 -3.9 3.9
"1795" 5981 15981 -4.91 4.91
"1796" 5981 16081 -4.6 4.6
"1797" 5981 16181 -2.06 2.06
"1798" 5981 16281 -4.6 4.6
"1799" 5981 16381 -8.9 8.9
"1800" 5981 16481 -9.7 9.7
"1801" 5981 6981 -13.82 13.82
"1802" 5981 7081 -3.78 3.78
"1803" 5981 7181 -8.45 8.45
"1804" 5981 7281 -4.78 4.78
"1805" 5981 7381 -7.9 7.9
"1806" 5981 7481 -2.01 2.01
"1807" 5981 7581 -5.64 5.64
"1808" 5981 7681 -3.89 3.89
"1809" 5981 7781 -4.34 4.34
"1810" 5981 7881 -5.3 5.3
"1811" 5981 7981 -13.4 13.4
"1812" 5981 8081 -3.51 3.51
"1813" 5981 8181 -9.9 9.9
"1814" 5981 8281 -3.1 3.1
"1815" 5981 8381 -5 5
"1816" 5981 8481 -3.19 3.19
"1817" 5981 8581 -2.3 2.3
"1818" 5981 8681 -2.14 2.14
"1819" 5981 8781 -11.66 11.66
"1820" 5981 8881 -6.27 6.27
"1821" 5981 8981 -13.74 13.74
"1822" 5981 9081 -8.59 8.59
"1823" 5981 9181 -9.4 9.4
"1824" 5981 9281 -8.53 8.53
"1825" 5981 9381 -6.9 6.9
"1826" 5981 9481 -12.35 12.35
"1827" 5981 9581 -12.19 12.19
"1828" 5981 9681 -5.44 5.44
"1829" 5981 9781 -7 7
"1830" 5981 9881 -9.26 9.26
"1831" 5981 9981 -1.18 1.18
"1832" 6081 10081 -8.4 8.4
"1833" 6081 10181 -6.8 6.8
"1834" 6081 10281 -4 4
"1835" 6081 10381 -6.49 6.49
"1836" 6081 10481 -7.71 7.71
"1837" 6081 10581 -11.8 11.8
"1838" 6081 10681 -10.2 10.2
"1839" 6081 10781 -3.15 3.15
"1840" 6081 10881 -9.7 9.7
"1841" 6081 10981 -7.3 7.3
"1842" 6081 11081 -5.12 5.12
"1843" 6081 11181 -7.5 7.5
"1844" 6081 11281 -4.24 4.24
"1845" 6081 11381 -9.67 9.67
"1846" 6081 11481 -4.13 4.13
"1847" 6081 11581 -3.42 3.42
"1848" 6081 11681 -8.3 8.3
"1849" 6081 11781 -3.12 3.12
"1850" 6081 11881 -7.08 7.08
"1851" 6081 11981 -5.6 5.6
"1852" 6081 12081 -6.8 6.8
"1853" 6081 12181 -5.9 5.9
"1854" 6081 12281 -9 9
"1855" 6081 12381 -7.37 7.37
"1856" 6081 12481 -9.6 9.6
"1857" 6081 12581 -0.9 0.9
"1858" 6081 12681 -3.47 3.47
"1859" 6081 12781 -8.87 8.87
"1860" 6081 12881 -4.62 4.62
"1861" 6081 12981 -5.79 5.79
"1862" 6081 13081 -5.05 5.05
"1863" 6081 13181 -3.5 3.5
"1864" 6081 13281 -8.2 8.2
"1865" 6081 13381 -6.88 6.88
"1866" 6081 13481 -5.89 5.89
"1867" 6081 13581 -4.4 4.4
"1868" 6081 13681 -8.2 8.2
"1869" 6081 13781 -4.44 4.44
"1870" 6081 13881 -7.29 7.29
"1871" 6081 13981 -3.89 3.89
"1872" 6081 14081 -1.45 1.45
"1873" 6081 14181 -9.33 9.33
"1874" 6081 14281 -3.24 3.24
"1875" 6081 14381 -4.92 4.92
"1876" 6081 14481 -2.71 2.71
"1877" 6081 14581 -7 7
"1878" 6081 14681 -5.6 5.6
"1879" 6081 14781 -7 7
"1880" 6081 14881 -7.9 7.9
"1881" 6081 14981 -7.87 7.87
"1882" 6081 15081 -6.3 6.3
"1883" 6081 15181 -10.2 10.2
"1884" 6081 15281 -6.67 6.67
"1885" 6081 15381 -5.7 5.7
"1886" 6081 15481 -13.3 13.3
"1887" 6081 15581 -5.74 5.74
"1888" 6081 15681 -3.92 3.92
"1889" 6081 15781 -4.3 4.3
"1890" 6081 15881 -3.1 3.1
"1891" 6081 15981 -10.1 10.1
"1892" 6081 16081 -5.65 5.65
"1893" 6081 16181 -7.31 7.31
"1894" 6081 16281 -5.62 5.62
"1895" 6081 16381 -9.68 9.68
"1896" 6081 16481 -6.5 6.5
"1897" 6081 7081 -8.9 8.9
"1898" 6081 7181 -14.6 14.6
"1899" 6081 7281 -4.26 4.26
"1900" 6081 7381 -6.2 6.2
"1901" 6081 7481 -8.7 8.7
"1902" 6081 7581 -6.3 6.3
"1903" 6081 7681 -5.09 5.09
"1904" 6081 7781 -6.8 6.8
"1905" 6081 7881 -12.9 12.9
"1906" 6081 7981 -6.48 6.48
"1907" 6081 8081 -7.9 7.9
"1908" 6081 8181 -5.2 5.2
"1909" 6081 8281 -5.3 5.3
"1910" 6081 8381 -3.7 3.7
"1911" 6081 8481 -2.2 2.2
"1912" 6081 8581 -2.4 2.4
"1913" 6081 8681 -8.37 8.37
"1914" 6081 8781 -10.6 10.6
"1915" 6081 8881 -7.82 7.82
"1916" 6081 8981 -8.2 8.2
"1917" 6081 9081 -3.32 3.32
"1918" 6081 9181 -5.65 5.65
"1919" 6081 9281 -7.23 7.23
"1920" 6081 9381 -16 16
"1921" 6081 9481 -6.3 6.3
"1922" 6081 9581 -6.69 6.69
"1923" 6081 9681 -7 7
"1924" 6081 9781 -5.04 5.04
"1925" 6081 9881 -8.4 8.4
"1926" 6081 9981 -3.6 3.6
"1927" 6181 10081 -6.5 6.5
"1928" 6181 10181 -7.6 7.6
"1929" 6181 10281 -6.7 6.7
"1930" 6181 10381 -0.2 0.2
"1931" 6181 10481 -5.01 5.01
"1932" 6181 10581 -7.8 7.8
"1933" 6181 10681 -5.85 5.85
"1934" 6181 10781 -3.82 3.82
"1935" 6181 10881 -12.7 12.7
"1936" 6181 10981 -2.9 2.9
"1937" 6181 11081 -5.99 5.99
"1938" 6181 11181 -8.3 8.3
"1939" 6181 11281 -4.1 4.1
"1940" 6181 11381 -9.97 9.97
"1941" 6181 11481 -5.19 5.19
"1942" 6181 11581 -4.6 4.6
"1943" 6181 11681 -5.7 5.7
"1944" 6181 11781 -7.05 7.05
"1945" 6181 11881 -4.25 4.25
"1946" 6181 11981 -4.8 4.8
"1947" 6181 12081 -3.9 3.9
"1948" 6181 12181 -3.6 3.6
"1949" 6181 12281 -2.5 2.5
"1950" 6181 12381 -4.7 4.7
"1951" 6181 12481 -6.43 6.43
"1952" 6181 12581 -3 3
"1953" 6181 12681 -11.89 11.89
"1954" 6181 12781 -13 13
"1955" 6181 12881 -5.4 5.4
"1956" 6181 12981 -10.94 10.94
"1957" 6181 13081 -9.75 9.75
"1958" 6181 13181 -10.3 10.3
"1959" 6181 13281 -11.7 11.7
"1960" 6181 13381 -11.89 11.89
"1961" 6181 13481 -8.3 8.3
"1962" 6181 13581 -10 10
"1963" 6181 13681 -6.9 6.9
"1964" 6181 13781 -7.2 7.2
"1965" 6181 13881 -5.12 5.12
"1966" 6181 13981 -7.4 7.4
"1967" 6181 14081 -7.6 7.6
"1968" 6181 14181 -7.4 7.4
"1969" 6181 14281 -4.56 4.56
"1970" 6181 14381 -8.94 8.94
"1971" 6181 14481 -6.5 6.5
"1972" 6181 14581 -4.07 4.07
"1973" 6181 14681 -2 2
"1974" 6181 14781 -6.6 6.6
"1975" 6181 14881 -9.9 9.9
"1976" 6181 14981 -6.81 6.81
"1977" 6181 15081 -12.22 12.22
"1978" 6181 15181 -6.6 6.6
"1979" 6181 15281 -9.1 9.1
"1980" 6181 15381 -4.9 4.9
"1981" 6181 15481 -7 7
"1982" 6181 15581 -6.55 6.55
"1983" 6181 15681 -8.1 8.1
"1984" 6181 15781 -3.11 3.11
"1985" 6181 15881 -5.4 5.4
"1986" 6181 15981 -5.77 5.77
"1987" 6181 16081 -4.22 4.22
"1988" 6181 16181 -7 7
"1989" 6181 16281 -4.6 4.6
"1990" 6181 16381 -8.72 8.72
"1991" 6181 16481 -6.8 6.8
"1992" 6181 7181 -11.7 11.7
"1993" 6181 7281 -3.49 3.49
"1994" 6181 7381 -5.84 5.84
"1995" 6181 7481 -9.2 9.2
"1996" 6181 7581 -10.7 10.7
"1997" 6181 7681 -7.9 7.9
"1998" 6181 7781 -12.2 12.2
"1999" 6181 7881 -6.04 6.04
"2000" 6181 7981 -5.3 5.3
"2001" 6181 8081 -7 7
"2002" 6181 8181 -5.2 5.2
"2003" 6181 8281 -3.3 3.3
"2004" 6181 8381 -4.2 4.2
"2005" 6181 8481 -6.56 6.56
"2006" 6181 8581 -7.4 7.4
"2007" 6181 8681 -2.57 2.57
"2008" 6181 8781 -10.6 10.6
"2009" 6181 8881 -2.94 2.94
"2010" 6181 8981 -9.8 9.8
"2011" 6181 9081 -2.37 2.37
"2012" 6181 9181 -9.6 9.6
"2013" 6181 9281 -10.24 10.24
"2014" 6181 9381 -7.21 7.21
"2015" 6181 9481 -9.8 9.8
"2016" 6181 9581 -8.1 8.1
"2017" 6181 9681 -5.2 5.2
"2018" 6181 9781 -4.1 4.1
"2019" 6181 9881 -4.5 4.5
"2020" 6181 9981 -0.91 0.91
"2021" 6281 10081 -3.5 3.5
"2022" 6281 10181 -0.84 0.84
"2023" 6281 10281 -3.4 3.4
"2024" 6281 10381 -2.3 2.3
"2025" 6281 10481 -3.51 3.51
"2026" 6281 10581 -1.36 1.36
"2027" 6281 10681 -8.6 8.6
"2028" 6281 10781 0 0
"2029" 6281 10881 -2.37 2.37
"2030" 6281 10981 -1.31 1.31
"2031" 6281 11081 -6.57 6.57
"2032" 6281 11181 -7.5 7.5
"2033" 6281 11281 -0.02 0.02
"2034" 6281 11381 -9.19 9.19
"2035" 6281 11481 -2.29 2.29
"2036" 6281 11581 -1.46 1.46
"2037" 6281 11681 -4.39 4.39
"2038" 6281 11781 -0.3 0.3
"2039" 6281 11881 -6.09 6.09
"2040" 6281 11981 -1.32 1.32
"2041" 6281 12081 -0.39 0.39
"2042" 6281 12181 -8.2 8.2
"2043" 6281 12281 -6.85 6.85
"2044" 6281 12381 0 0
"2045" 6281 12481 -6.17 6.17
"2046" 6281 12581 -2.11 2.11
"2047" 6281 12681 -5.05 5.05
"2048" 6281 12781 -2.34 2.34
"2049" 6281 12881 -5.49 5.49
"2050" 6281 12981 -11.4 11.4
"2051" 6281 13081 -4.01 4.01
"2052" 6281 13181 -2.45 2.45
"2053" 6281 13281 -5.98 5.98
"2054" 6281 13381 -2.6 2.6
"2055" 6281 13481 -2.25 2.25
"2056" 6281 13581 -3.85 3.85
"2057" 6281 13681 -4.3 4.3
"2058" 6281 13781 -3.12 3.12
"2059" 6281 13881 -2.79 2.79
"2060" 6281 13981 -5.24 5.24
"2061" 6281 14081 0 0
"2062" 6281 14181 -2.2 2.2
"2063" 6281 14281 0 0
"2064" 6281 14381 -4.69 4.69
"2065" 6281 14481 -3.12 3.12
"2066" 6281 14581 -5.5 5.5
"2067" 6281 14681 -2.34 2.34
"2068" 6281 14781 -5.95 5.95
"2069" 6281 14881 -0.6 0.6
"2070" 6281 14981 -3.12 3.12
"2071" 6281 15081 -8.2 8.2
"2072" 6281 15181 -8.49 8.49
"2073" 6281 15281 -2.57 2.57
"2074" 6281 15381 -1.95 1.95
"2075" 6281 15481 -5.8 5.8
"2076" 6281 15581 -4.94 4.94
"2077" 6281 15681 -5.99 5.99
"2078" 6281 15781 -1.9 1.9
"2079" 6281 15881 -5.63 5.63
"2080" 6281 15981 -3.9 3.9
"2081" 6281 16081 -3.25 3.25
"2082" 6281 16181 -3.23 3.23
"2083" 6281 16281 -0.59 0.59
"2084" 6281 16381 -14.6 14.6
"2085" 6281 16481 -5.82 5.82
"2086" 6281 7281 -3.33 3.33
"2087" 6281 7381 -3.71 3.71
"2088" 6281 7481 -1.35 1.35
"2089" 6281 7581 -12.2 12.2
"2090" 6281 7681 -3.27 3.27
"2091" 6281 7781 -4.6 4.6
"2092" 6281 7881 -8.57 8.57
"2093" 6281 7981 -6.17 6.17
"2094" 6281 8081 -11.41 11.41
"2095" 6281 8181 -1.75 1.75
"2096" 6281 8281 -3.42 3.42
"2097" 6281 8381 -1.99 1.99
"2098" 6281 8481 -1.94 1.94
"2099" 6281 8581 -0.77 0.77
"2100" 6281 8681 -2.28 2.28
"2101" 6281 8781 -4.5 4.5
"2102" 6281 8881 -5.7 5.7
"2103" 6281 8981 -6.61 6.61
"2104" 6281 9081 -1.3 1.3
"2105" 6281 9181 -3.74 3.74
"2106" 6281 9281 -4.57 4.57
"2107" 6281 9381 -6.31 6.31
"2108" 6281 9481 -10.78 10.78
"2109" 6281 9581 -3.2 3.2
"2110" 6281 9681 -5.7 5.7
"2111" 6281 9781 -9.69 9.69
"2112" 6281 9881 -3.64 3.64
"2113" 6281 9981 -0.54 0.54
"2114" 6381 10081 -1.89 1.89
"2115" 6381 10181 -1.87 1.87
"2116" 6381 10281 -0.25 0.25
"2117" 6381 10381 -8 8
"2118" 6381 10481 -0.29 0.29
"2119" 6381 10581 -3.3 3.3
"2120" 6381 10681 -2.39 2.39
"2121" 6381 10781 0 0
"2122" 6381 10881 -0.94 0.94
"2123" 6381 10981 -1.65 1.65
"2124" 6381 11081 -2.17 2.17
"2125" 6381 11181 -1.2 1.2
"2126" 6381 11281 -0.97 0.97
"2127" 6381 11381 -6.27 6.27
"2128" 6381 11481 -0.77 0.77
"2129" 6381 11581 -7.1 7.1
"2130" 6381 11681 -3.83 3.83
"2131" 6381 11781 -1.5 1.5
"2132" 6381 11881 -3.6 3.6
"2133" 6381 11981 -2.07 2.07
"2134" 6381 12081 -3.18 3.18
"2135" 6381 12181 -1.3 1.3
"2136" 6381 12281 -2.1 2.1
"2137" 6381 12381 0 0
"2138" 6381 12481 -2.91 2.91
"2139" 6381 12581 -4.26 4.26
"2140" 6381 12681 -7.84 7.84
"2141" 6381 12781 -6 6
"2142" 6381 12881 0 0
"2143" 6381 12981 -4.4 4.4
"2144" 6381 13081 -2.33 2.33
"2145" 6381 13181 -1.4 1.4
"2146" 6381 13281 -2.37 2.37
"2147" 6381 13381 -2.43 2.43
"2148" 6381 13481 -1.35 1.35
"2149" 6381 13581 -0.9 0.9
"2150" 6381 13681 -5.3 5.3
"2151" 6381 13781 -5.07 5.07
"2152" 6381 13881 -0.09 0.09
"2153" 6381 13981 -1.7 1.7
"2154" 6381 14081 0 0
"2155" 6381 14181 -0.95 0.95
"2156" 6381 14281 0 0
"2157" 6381 14381 -1.5 1.5
"2158" 6381 14481 -0.09 0.09
"2159" 6381 14581 0 0
"2160" 6381 14681 -4.6 4.6
"2161" 6381 14781 -3.31 3.31
"2162" 6381 14881 -5.9 5.9
"2163" 6381 14981 -5.6 5.6
"2164" 6381 15081 -7.76 7.76
"2165" 6381 15181 -5.21 5.21
"2166" 6381 15281 -2.4 2.4
"2167" 6381 15381 -0.91 0.91
"2168" 6381 15481 -4.4 4.4
"2169" 6381 15581 -8.6 8.6
"2170" 6381 15681 -0.41 0.41
"2171" 6381 15781 -0.87 0.87
"2172" 6381 15881 -5.04 5.04
"2173" 6381 15981 -4 4
"2174" 6381 16081 -3.3 3.3
"2175" 6381 16181 0 0
"2176" 6381 16281 -0.21 0.21
"2177" 6381 16381 -5.48 5.48
"2178" 6381 16481 -5.8 5.8
"2179" 6381 7381 -4.2 4.2
"2180" 6381 7481 -1.69 1.69
"2181" 6381 7581 -3.6 3.6
"2182" 6381 7681 -3.63 3.63
"2183" 6381 7781 -3.38 3.38
"2184" 6381 7881 -4.28 4.28
"2185" 6381 7981 -3.5 3.5
"2186" 6381 8081 -6.1 6.1
"2187" 6381 8181 -4.6 4.6
