"FirstWindowWholeKbRes"	"SecondWindowWholeKbRes"	"FirstWindow"	"SecondWindow"	"DirectRepeatsDensity"	"MicroHomologyScore"	"Deletion"	"InfinitySign"	"InvRepDensScore"	"GlobalFoldingScore"	"Residuals"	"GlobalFolding1000Score"	"DistanceToContact"	"TempDistanceToContact"	"LogRegr.ContactPoint.Coord1"	"LogRegr.ContactPoint.Coord2"	"LogRegr.ContactPoint.PiValue"	"LogRegr.ContactPoint.Coeff"	"LogRegr.ContactPoint.AIC"
"1824"	14000	10000	14300	9800	13	106	0	0	0	0	-0.563615730215466	0	5694.29539100317	0	14350	9850	3.19117175895692e-22	-0.592214733468618	2785.02303153755
"1825"	14000	10000	13800	9500	0	84	1	0	12	0	2.11963314089301	0	5122.9874097054	0	13850	9550	6.93481548212686e-25	-0.633232162365546	2769.8777514557
"1826"	14000	10000	13800	9600	0	103	1	0	0	0	1.98095236433981	0	5156.06439059871	0	13850	9650	1.27893895654102e-21	-0.575136240242843	2788.99990879332
"1827"	14000	10000	14300	9700	0	80	0	0	10	0	-0.457822613504236	0	5660.83032778761	0	14350	9750	2.35092184580286e-25	-0.649313355766407	2766.42566414117
"1828"	14000	10000	13800	9800	0	97	0	0	0	0	-0.524812853428776	0	5227.33201547405	0	13850	9850	8.59020411130382e-16	-0.465826559236651	2821.67279668114
"1829"	14000	10000	13800	9900	0	45	0	0	0	0	-0.343655573712671	0	5265.45344676031	0	13850	9950	2.77000204576654e-13	-0.415360258470347	2835.13942294044
"1830"	14000	10000	13900	10000	10	100	0	0	0	0	-0.537484419295631	0	5396.75828623073	0	13950	10050	3.25922331013263e-12	-0.393726597310599	2840.72144193011
"1831"	14000	10000	13800	9700	10	87	0	0	0	0	-0.484431905198241	0	5190.85734729823	0	13850	9750	1.41542478287184e-18	-0.519146642246205	2806.30376099861
"1832"	14000	10000	13900	10200	22	96	0	0	0	0	-0.520646765776062	0	5479.50727711899	0	13950	10250	2.57958598800286e-08	-0.30482896945049	2860.61809839419
"1833"	14000	10000	13900	10300	0	88	0	0	0	0	-0.488343292251633	0	5523.13316877296	0	13950	10350	9.55945422960708e-07	-0.264615160790064	2868.30193651635
"1834"	14000	10000	13900	10400	0	67	0	0	0	0	-0.411870373714004	0	5568.21335798118	0	13950	10450	2.06197198658039e-05	-0.227098523649219	2874.65908691691
"1835"	14000	10000	13900	10500	9	103	0	0	0	0	-0.550417913772818	0	5614.71281545192	0	13950	10550	0.000269739219755108	-0.192164453576031	2879.8296299889
"1836"	14000	10000	14300	10300	0	72	0	0	0	0	-0.429023953102004	0	5884.30114796991	0	14350	10350	3.74252856794347e-10	-0.348443863426375	2851.38925295346
"1837"	14000	10000	13700	9500	0	104	0	0	0	0	-0.554787703844401	0	5028.41923470985	0	13750	9550	4.71294538461225e-23	-0.597740967092863	2780.95193985837
"1838"	14000	10000	13700	9600	10	92	1	0	0	0	2.06171668656076	0	5062.11418282915	0	13750	9650	6.39372210341211e-20	-0.541618957094921	2798.93011570534
"1839"	14000	10000	13700	9700	13	79	1	0	0	0	2.15546125927477	0	5097.54843037317	0	13750	9750	5.27024216079805e-17	-0.487364281456144	2815.18421878412
"1840"	14000	10000	13700	9800	0	114	0	0	10	0	-0.600118296489583	0	5134.6859689761	0	13750	9850	2.37499431743635e-14	-0.435658409882251	2829.56112265383
"1841"	14000	10000	13700	9900	10	57	0	0	0	0	-0.379437998369853	0	5173.49011789913	0	13750	9950	5.61949004250208e-12	-0.386781012401966	2842.07127231947
"1842"	14000	10000	13800	10000	0	97	0	0	16	0	-0.524812853428776	0	5305.18614188041	0	13850	10050	4.72920220261361e-11	-0.3677960284042	2846.79756226916
"1843"	14000	10000	13800	10100	0	85	0	0	0	0	-0.476692264478192	0	5346.49417843132	0	13850	10150	4.34714524933181e-09	-0.323070993208503	2856.77793321298
"1844"	14000	10000	13900	10100	0	92	0	0	0	0	-0.504268600303811	0	5437.37068811756	0	13950	10150	3.91626207115474e-10	-0.347839527959308	2851.46925085139
"1845"	14000	10000	14000	9500	0	93	0	0	0	0	-0.508320419467101	0	5312.7205836558	0	14050	9550	3.7258810437844e-28	-0.695768361486286	2749.61037870794
"1846"	14000	10000	14000	9600	10	99	0	0	0	0	-0.533231584107757	0	5344.62346662513	0	14050	9650	1.00405828773526e-24	-0.635315203159382	2770.3863608974
"1847"	14000	10000	14000	9700	10	90	0	0	0	0	-0.496249771054143	0	5378.19672380994	0	14050	9750	1.67714663444959e-21	-0.576955717130923	2789.34028698756
"1848"	14000	10000	14000	9800	0	95	0	0	0	0	-0.51650939850618	0	5413.4092769714	0	14050	9850	1.58880853619068e-18	-0.52126266893373	2806.34346452685
"1849"	14000	10000	14000	9900	0	48	0	0	0	0	-0.352292293752053	0	5450.22935297222	0	14050	9950	8.25904489275729e-16	-0.468425055046963	2821.41832938745
"1850"	14000	10000	14100	10000	10	77	0	0	0	0	-0.446824741384642	0	5580.77055611499	0	14150	10050	1.7342770280382e-14	-0.442229263135545	2828.57620224238
"1851"	14000	10000	14100	10100	11	78	0	0	0	0	-0.450463994471933	0	5620.05338052941	0	14150	10150	3.23975922308749e-12	-0.394550287433071	2840.67058433477
"1852"	14000	10000	14100	10200	14	98	0	0	0	0	-0.529007760510172	0	5660.83032778761	0	14150	10250	3.33981163966691e-10	-0.349869111312535	2851.10187751459
"1853"	14000	10000	14100	10300	10	98	0	0	10	0	-0.529007760510172	0	5703.06934904355	0	14150	10350	1.9355141445813e-08	-0.308117745101643	2859.99671255551
"1854"	14000	10000	14100	10400	0	109	0	0	10	0	-0.577080076085852	0	5746.73820527784	0	14150	10450	6.48625630006592e-07	-0.269187013504084	2867.49176013137
"1855"	14000	10000	14100	10500	23	99	0	0	0	0	-0.533231584107757	0	5791.8045547135	0	14150	10550	1.30399436167769e-05	-0.232930096402635	2873.72909373754
"1856"	14000	10000	14500	9900	38	27	0	0	0	0	-0.295896402551484	0	5916.50234513602	0	14550	9950	1.92600795144429e-21	-0.576801312739135	2789.72529392653
"1857"	14000	10000	13900	9700	0	97	0	0	0	0	-0.524812853428776	0	5284.41103624614	0	13950	9750	4.48430392098082e-20	-0.549005555417371	2797.67572529634
"1858"	14000	10000	13900	9800	6	84	0	0	0	0	-0.472863778012583	0	5320.24435529046	0	13950	9850	3.47989691511266e-17	-0.494357132874844	2813.91945053297
"1859"	14000	10000	13900	9900	10	45	0	0	0	0	-0.343655573712671	0	5357.70473243907	0	13950	9950	1.45732889070409e-14	-0.442568724458209	2828.24179856272
"1860"	14000	10000	14000	10000	0	96	0	0	0	0	-0.520646765776062	0	5488.62460002504	0	14050	10050	2.32329778684255e-13	-0.41854625681496	2834.63389554662
"1861"	14000	10000	14000	10100	13	89	0	0	0	0	-0.492282543274599	0	5528.56220006613	0	14050	10150	3.53348659352241e-11	-0.371676232909397	2846.08647799878
"1862"	14000	10000	14000	10200	15	93	0	0	0	0	-0.508320419467101	0	5570.00897665345	0	14050	10250	2.94580137841556e-09	-0.327770950693053	2855.8989798719
"1863"	14000	10000	14000	10300	0	92	0	0	0	0	-0.504268600303811	0	5612.93149788949	0	14050	10350	1.37761391350715e-07	-0.286749459032726	2864.20453971836
"1864"	14000	10000	14000	10400	10	85	0	0	15	0	-0.476692264478192	0	5657.29617396862	0	14050	10450	3.73060353843438e-06	-0.248500422457848	2871.14280324189
"1865"	14000	10000	13500	9500	13	84	0	0	0	0	-0.472863778012583	0	4839.93801613203	0	13550	9550	5.02516386813886e-19	-0.519054430577769	2804.44856496179
"1866"	14000	10000	13500	9600	0	100	0	0	0	0	-0.537484419295631	0	4874.93589701444	0	13550	9650	3.09890569534211e-16	-0.467696433233801	2819.74936298612
"1867"	14000	10000	13500	9700	0	63	0	0	0	0	-0.398602344359975	0	4911.72067609712	0	13550	9750	1.13248446138526e-13	-0.418137039706155	2833.42158428486
"1868"	14000	10000	14200	9500	6	120	0	0	0	0	-0.628759739373841	0	5503.18089835324	0	14250	9550	5.83555527989989e-31	-0.747531426401652	2731.91033735167
"1869"	14000	10000	14200	9600	0	110	0	0	0	0	-0.581627773159363	0	5533.98590529466	0	14250	9650	1.87035769340533e-27	-0.686342915042124	2753.67998221735
"1870"	14000	10000	14200	9700	10	66	0	0	0	0	-0.408515867313916	0	5566.41716007703	0	14250	9750	3.86978189571699e-24	-0.627065243918252	2773.70200859275
"1871"	14000	10000	14200	9800	10	74	0	0	0	0	-0.436065687317302	0	5600.44641077834	0	14250	9850	4.80172374524479e-21	-0.570196425136338	2791.86455311575
"1872"	14000	10000	14200	9900	15	45	0	0	0	0	-0.343655573712671	0	5636.04471238474	0	14250	9950	3.41516959035966e-18	-0.516049969809545	2808.14189319095
"1873"	14000	10000	14300	10000	11	84	0	0	10	0	-0.472863778012583	0	5765.84772605035	0	14350	10050	1.14274105495743e-16	-0.486175004535478	2816.67394079271
"1874"	14000	10000	14300	10100	0	101	0	0	0	0	-0.541766359078991	0	5803.87801388003	0	14350	10150	2.98376393924322e-14	-0.437338661050695	2829.87569307415
"1875"	14000	10000	14300	10200	0	92	0	0	0	0	-0.504268600303811	0	5843.37231399814	0	14350	10250	4.4395383921247e-12	-0.391393134616126	2841.42302255589
"1876"	14000	10000	13600	10500	0	98	0	0	0	0	-0.529007760510172	0	5352.10239064986	0	13650	10550	0.0147435123465754	-0.126135004721434	2887.46838554191
"1877"	14000	10000	14100	9500	13	106	1	0	0	0	1.9587123887757	0	5407.86464327649	0	14150	9550	1.3011812435102e-29	-0.722973301884752	2740.43412594025
"1878"	14000	10000	14100	9600	10	109	1	0	10	0	1.93638634714976	0	5439.20950138897	0	14150	9650	3.90305394031503e-26	-0.661972378139476	2761.7805298223
"1879"	14000	10000	14100	9700	0	85	0	0	12	0	-0.476692264478192	0	5472.20248163388	0	14150	9750	7.42129681105821e-23	-0.602972112472297	2781.34072155379
"1880"	14000	10000	14100	9800	0	95	0	0	0	0	-0.51650939850618	0	5506.81396090335	0	14150	9850	8.20377099610761e-20	-0.546545165774867	2798.98100920143
"1881"	14000	10000	14100	9900	0	43	0	0	0	0	-0.338008904407751	0	5543.01362076623	0	14150	9950	5.0827370377799e-17	-0.492920543999554	2814.70749398245
"1882"	14000	10000	14200	10000	14	94	0	0	0	0	-0.512400650669564	0	5673.18252835214	0	14250	10050	1.36602732004689e-15	-0.464773613482804	2822.57987686032
"1883"	14000	10000	14200	10100	0	107	0	0	0	0	-0.568074127736345	0	5711.82982939793	0	14250	10150	3.05107347445807e-13	-0.416447720344023	2835.25534349773
"1884"	14000	10000	13800	10200	0	88	0	0	0	0	-0.488343292251633	0	5389.34133266766	0	13850	10250	2.21097128556947e-07	-0.281058127566818	2865.22245330682
"1885"	14000	10000	13800	10300	0	83	0	0	0	0	-0.469062690016585	0	5433.69119475886	0	13850	10350	6.38026337417204e-06	-0.241712149688844	2872.25581694729
"1886"	14000	10000	13800	10400	12	68	0	0	0	0	-0.415250104780771	0	5479.50727711899	0	13850	10450	0.000107964631854018	-0.204984443800243	2878.00716282416
"1887"	14000	10000	13800	10500	0	128	0	0	0	0	-0.668653715415098	0	5526.75311552814	0	13850	10550	0.00111855441655584	-0.170785454843654	2882.61426992707
"1888"	14000	10000	13500	10300	0	98	0	0	0	0	-0.529007760510172	0	5167.68807108169	0	13550	10350	0.00128263340576593	-0.168126141828656	2882.88816409852
"1889"	14000	10000	13500	10400	0	75	0	0	0	0	-0.439625715720008	0	5215.84125525308	0	13550	10450	0.00944291000255286	-0.134386699443422	2886.65568306264
"1890"	14000	10000	13500	10500	11	99	0	0	0	0	-0.533231584107757	0	5265.45344676031	0	13550	10550	0.0453290071808755	-0.102878007159503	2889.46015021091
"1891"	14000	10000	14500	10100	0	89	0	0	0	0	-0.492282543274599	0	5988.73943330314	0	14550	10150	3.5644675911551e-16	-0.475385736994928	2819.51904931485
"1892"	14000	10000	13600	9500	20	100	1	0	0	0	2.00310328000115	0	4934.06526101956	0	13650	9550	4.33861616393981e-21	-0.55950180836161	2792.55838193694
"1893"	14000	10000	13600	9600	0	110	0	0	0	0	-0.581627773159363	0	4968.40014491587	0	13650	9650	4.08752839765468e-18	-0.505637899760119	2809.25680153107
"1894"	14000	10000	13600	9700	0	77	0	0	0	0	-0.446824741384642	0	5004.49797682045	0	13650	9750	2.31200946614307e-15	-0.45359555161552	2824.2763653904
"1895"	14000	10000	13900	9500	0	100	1	0	0	0	2.00310328000115	0	5217.75813927783	0	13950	9550	1.40346486372042e-26	-0.66581529907871	2759.44832045537
"1896"	14000	10000	13900	9600	10	85	0	0	0	0	-0.476692264478192	0	5250.23808983935	0	13950	9650	3.22654762620489e-23	-0.606320280301187	2779.4867363996
"1897"	14000	10000	13700	10000	11	81	0	0	0	0	-0.461542229319383	0	5213.92366649148	0	13750	10050	7.01032026908676e-10	-0.340745482310893	2852.82245498886
"1898"	14000	10000	13700	10100	32	85	1	0	0	0	2.11243297202559	0	5255.94901040716	0	13750	10150	4.75854548002825e-08	-0.297380458904699	2861.97121086808
"1899"	14000	10000	13700	10200	10	95	1	0	0	0	2.0398161617537	0	5299.52828089444	0	13750	10250	1.82735897058526e-06	-0.256451289028074	2869.67508950675
"1900"	14000	10000	13700	10300	10	70	0	0	0	0	-0.422085777655823	0	5344.62346662513	0	13750	10350	4.03642767851003e-05	-0.218020172025002	2876.03158347466
"1901"	14000	10000	13700	10400	0	108	0	0	0	0	-0.572562218221805	0	5391.19652767361	0	13750	10450	0.000526902710093509	-0.182161623767701	2881.15013652962
"1902"	14000	10000	14400	9900	0	62	0	0	11	0	-0.39534738232983	0	5822.80001373909	0	14450	9950	2.06636759669879e-20	-0.558098042160206	2795.59155423768
"1903"	14000	10000	14500	10000	0	106	1	0	0	0	1.9587123887757	0	5951.89045598119	0	14550	10050	1.06716468030149e-18	-0.524815521207668	2805.44489172642
"1904"	14000	10000	14400	10000	0	72	0	0	0	0	-0.429023953102004	0	5858.75413377281	0	14450	10050	1.04388441842556e-17	-0.506239985660119	2810.9380077371
"1905"	14000	10000	14000	10500	0	103	0	0	0	0	-0.550417913772818	0	5703.06934904355	0	14050	10550	6.08256734712239e-05	-0.212891911064769	2876.85546291991
"1906"	14000	10000	14500	10500	0	83	0	0	0	0	-0.469062690016585	0	6150.20324867398	0	14550	10550	2.04499512787358e-08	-0.306451935044424	2860.2021647678
"1907"	14000	10000	14300	9900	0	50	0	0	0	0	-0.35816288060367	0	5729.31060425249	0	14350	9950	2.51984535334262e-19	-0.537798555186743	2801.75431222721
"1908"	14000	10000	14400	10400	19	96	0	0	0	0	-0.520646765776062	0	6017.05908230923	0	14450	10450	3.04235409939932e-09	-0.326843142217047	2856.0334680287
"1909"	14000	10000	14400	10100	0	63	1	0	0	0	2.26812132480503	0	5896.18520740317	0	14450	10150	3.12439633345932e-15	-0.457012818804087	2824.61305605535
"1910"	14000	10000	14400	10200	0	87	0	0	0	0	-0.484431905198241	0	5935.06529028957	0	14450	10250	5.38258490322147e-13	-0.410667661028605	2836.63156482242
"1911"	14000	10000	14400	10300	0	93	0	0	0	0	-0.508320419467101	0	5975.36609757093	0	14450	10350	5.29449832156731e-11	-0.367318938667269	2847.06087146484
"1912"	14000	10000	14300	10500	0	90	0	0	0	0	-0.496249771054143	0	5970.34337370976	0	14350	10550	5.3828243315027e-07	-0.270992283932906	2867.12537704003
"1913"	14000	10000	14400	10500	10	100	0	0	0	0	-0.537484419295631	0	6060.11551045027	0	14450	10550	1.05341497261726e-07	-0.289067745169136	2863.68865844601
"1914"	14000	10000	13600	10300	10	94	0	0	0	0	-0.512400650669564	0	5255.94901040716	0	13650	10350	0.000238269526252304	-0.193491577342602	2879.5926701856
"1915"	14000	10000	13600	10400	21	81	0	0	0	0	-0.461542229319383	0	5303.30085889911	0	13650	10450	0.00235510721156722	-0.158623799979009	2884.048448032
"1916"	14000	10000	13500	9900	0	78	0	0	20	0	-0.450463994471933	0	4990.49095781167	0	13550	9950	2.58691649539167e-09	-0.325585255608841	2855.78628840748
"1917"	14000	10000	14500	9600	0	100	0	0	0	0	-0.537484419295631	0	5819.36422644261	0	14550	9650	6.17001119672482e-31	-0.746750898570536	2732.3233715682
"1918"	14000	10000	13600	9800	0	87	0	0	0	0	-0.484431905198241	0	5042.32089419148	0	13650	9850	7.22678031560408e-13	-0.403886248897588	2837.51822852565
"1919"	14000	10000	14300	10400	0	81	0	0	0	0	-0.461542229319383	0	5926.63479556485	0	14350	10450	1.8317632272561e-08	-0.308368582499501	2859.90914061713
"1920"	14000	10000	14200	10500	10	85	0	0	0	0	-0.476692264478192	0	5880.90129146885	0	14250	10550	2.6905725126911e-06	-0.25228265468847	2870.47943875669
"1921"	14000	10000	13500	10000	0	90	0	0	12	0	-0.496249771054143	0	5032.39505603445	0	13550	10050	1.58095182053749e-07	-0.282840145875032	2864.59269195175
"1922"	14000	10000	13500	10100	19	98	0	0	11	0	-0.529007760510172	0	5075.92356128419	0	13550	10150	5.41161272079505e-06	-0.242421924801095	2871.96054785355
"1923"	14000	10000	13600	9900	10	40	0	0	0	0	-0.329702826427356	0	5081.83037890876	0	13650	9950	1.19824313684134e-10	-0.356814741285134	2848.98566389083
"1924"	14000	10000	14500	10200	0	82	0	0	10	0	-0.465288880772059	0	6027.02248212167	0	14550	10250	6.87806180012438e-14	-0.428877710937766	2831.92592798436
"1925"	14000	10000	14500	9500	10	102	0	0	0	0	-0.54607749433826	0	5790.07771968564	0	14550	9550	1.79502088350626e-34	-0.807089895895493	2709.87598123372
"1926"	14000	10000	14500	10400	10	97	0	0	0	0	-0.524812853428776	0	6107.7819214507	0	14550	10450	5.08558631572689e-10	-0.344551299900645	2852.13808340396
"1927"	14000	10000	13500	10200	0	83	0	0	0	0	-0.469062690016585	0	5121.03505162775	0	13550	10250	0.000107701967750524	-0.204176864381313	2878.02413733268
"1928"	14000	10000	13500	9800	10	89	0	0	0	0	-0.492282543274599	0	4950.25251881154	0	13550	9850	2.32036920071754e-11	-0.370689234267918	2845.42745142027
"1929"	14000	10000	14500	9800	0	61	0	0	0	0	-0.392116965396335	0	5882.60146533827	0	14550	9850	2.14004393541613e-24	-0.631145121473293	2772.34167930935
"1930"	14000	10000	14400	9500	0	135	1	0	0	0	1.73984256158559	0	5694.29539100317	0	14450	9550	2.14527315903326e-33	-0.789662593201825	2716.57677639359
"1931"	14000	10000	14400	9600	10	109	0	0	12	0	-0.577080076085852	0	5724.07197718547	0	14450	9650	7.3785049234405e-30	-0.728785616985458	2738.90521868912
"1932"	14000	10000	14400	9700	10	78	1	0	0	0	2.16259196995179	0	5755.43221661067	0	14450	9750	1.69126846916294e-26	-0.669595832907455	2759.58034938658
"1933"	14000	10000	14400	9800	0	110	0	0	0	0	-0.581627773159363	0	5788.35036949216	0	14450	9850	2.42850171418999e-23	-0.612553605945826	2778.49972190536
"1934"	14000	10000	14500	10300	0	82	0	0	10	0	-0.465288880772059	0	6066.71245403967	0	14550	10350	7.68901138622902e-12	-0.385306678587605	2842.75647980145
"1935"	14000	10000	13600	10000	20	84	0	0	0	0	-0.472863778012583	0	5122.9874097054	0	13650	10050	1.05978108071704e-08	-0.312404693221951	2858.78110155105
"1936"	14000	10000	13600	10100	13	110	0	0	10	0	-0.581627773159363	0	5165.75260731677	0	13650	10150	5.15743055599695e-07	-0.270516340519979	2867.05037617787
"1937"	14000	10000	14500	9700	0	75	0	0	0	0	-0.439625715720008	0	5850.2136713115	0	14550	9750	1.44558437502955e-27	-0.68790455075135	2753.1953596094
"1938"	14000	10000	14200	10400	10	91	0	0	10	0	-0.500245086842043	0	5836.52293750312	0	14250	10450	1.09808312255916e-07	-0.289147470377358	2863.73742996982
"1939"	14000	10000	13600	10200	0	89	1	0	0	0	2.08351909906964	0	5210.08637164491	0	13650	10250	1.44732624830553e-05	-0.230849954074506	2873.95778215411
"1940"	14000	10000	14200	10300	11	88	0	0	0	0	-0.488343292251633	0	5793.5308750364	0	14250	10350	2.68751582605648e-09	-0.328698447368783	2855.71254961069
"1941"	14000	10000	14200	10200	0	97	0	0	0	0	-0.524812853428776	0	5751.95618898475	0	14250	10250	3.80949660316994e-11	-0.371096996690502	2846.26267620454
"1942"	14000	11000	13500	10600	12	99	0	0	0	0	-0.533231584107757	0	5316.48380040793	0	13550	10650	0.150302151144783	-0.0734775993619141	2891.43246938356
"1943"	14000	11000	13800	10900	6	101	0	0	0	0	-0.541766359078991	0	5729.31060425249	0	13850	10950	0.272558575027349	-0.0559010194071604	2892.30830951244
"1944"	14000	11000	13900	11200	0	128	1	0	0	0	1.79321954955799	0	5977.03940090744	0	13950	11250	0.922926426333425	-0.0048869361298073	2893.51007859332
"1945"	14000	11000	13900	10600	20	109	0	0	0	0	-0.577080076085852	0	5662.59657754285	0	13950	10650	0.00224634530624108	-0.15965003944585	2883.95577031058
"1946"	14000	11000	13900	10800	20	107	0	0	0	0	-0.568074127736345	0	5762.37798135457	0	13950	10850	0.0493882832548366	-0.101110019990595	2889.60745706075
"1947"	14000	11000	14100	11300	10	86	0	0	0	0	-0.48054826784265	0	6198.79020454798	0	14150	11350	0.744768321434443	-0.0164656936688774	2893.41334108241
"1948"	14000	11000	14100	11400	21	78	0	0	0	0	-0.450463994471933	0	6254.9980015984	0	14150	11450	0.945895460593098	0.00342356073525619	2893.51483748325
"1949"	14000	11000	13900	10700	0	115	0	0	10	0	-0.60481617257913	0	5711.82982939793	0	13950	10750	0.0125435305247237	-0.12935844118105	2887.17416168395
"1950"	14000	11000	13800	10800	22	95	0	0	0	0	-0.51650939850618	0	5676.70679179399	0	13850	10850	0.110408495020539	-0.0817719443168283	2890.94595076773
"1951"	14000	11000	13900	11100	16	111	0	0	0	0	-0.58620537863181	0	5921.57073756617	0	13950	11150	0.599833369653422	-0.0265858759792757	2893.24357076455
"1952"	14000	11000	14000	10800	0	121	0	0	0	0	-0.633639611354797	0	5848.50408224189	0	14050	10850	0.0203563866771629	-0.119878866506285	2888.05184364194
"1953"	14000	11000	13800	10700	6	136	0	0	0	0	-0.710507128843092	0	5625.38887544675	0	13850	10750	0.0339017484133924	-0.109357916453635	2888.95450273508
"1954"	14000	11000	14100	11200	0	116	0	0	0	0	-0.609544261348023	0	6143.69595601866	0	14150	11250	0.457552332988935	-0.0376989765410759	2892.96577886875
"1955"	14000	11000	14500	11400	20	73	0	0	0	0	-0.432531809813371	0	6588.24711133394	0	14550	11450	0.281879889353867	-0.0546698790259161	2892.35621945952
"1956"	14000	11000	14400	10800	0	125	0	0	0	0	-0.653464196056973	0	6197.17677656528	0	14450	10850	0.000308469443758611	-0.189687982347865	2880.12341432459
"1957"	14000	11000	13800	11000	11	102	0	0	0	0	-0.54607749433826	0	5783.16522330116	0	13850	11050	0.53291391480662	-0.0316272873608696	2893.12948693017
"1958"	14000	11000	13900	11400	0	80	0	0	0	0	-0.457822613504236	0	6091.38736249797	0	13950	11450	0.493092333894225	0.0344742570556424	2893.05067130555
"1959"	14000	11000	13900	10900	0	102	1	0	0	0	1.98834603953445	0	5814.20673867037	0	13950	10950	0.144539530321321	-0.0746194579268896	2891.37214052303
"1960"	14000	11000	13900	11000	10	85	0	0	0	0	-0.476692264478192	0	5867.28216468238	0	13950	11050	0.328062252114001	-0.0497670899063562	2892.55798648386
"1961"	14000	11000	14400	10900	0	99	0	0	0	0	-0.533231584107757	0	6245.39830595295	0	14450	10950	0.0020545775228289	-0.160650246354501	2883.80516427432
"1962"	14000	11000	14400	11000	0	94	0	0	0	0	-0.512400650669564	0	6294.83915600709	0	14450	11050	0.00988735409035042	-0.133460259403136	2886.75092344952
"1963"	14000	11000	14100	10700	20	139	1	0	0	0	1.70922950108654	0	5886.00033978932	0	14150	10750	0.00136606318189287	-0.167588319378356	2883.00657753973
"1964"	14000	11000	13600	11300	11	75	0	0	0	0	-0.439625715720008	0	5790.07771968564	0	13650	11350	0.18454828623472	0.0665695715739564	2891.76461283994
"1965"	14000	11000	14400	11300	21	114	0	0	10	0	-0.600118296489583	0	6450.19379553824	0	14450	11350	0.226013373170196	-0.0616220140192271	2892.04545291007
"1966"	14000	11000	13900	11300	0	91	0	0	0	0	-0.500245086842043	0	6033.65560833563	0	13950	11350	0.75910587259513	0.015451739148744	2893.42551768354
"1967"	14000	11000	14000	11400	14	79	0	0	0	0	-0.454129910023736	0	6172.9247524978	0	14050	11450	0.709189939106212	0.0187852928529894	2893.38053845716
"1968"	14000	11000	13800	10600	0	76	0	0	0	0	-0.443212024283605	0	5575.39236287456	0	13850	10650	0.00746793115799047	-0.138966981214322	2886.21854451772
"1969"	14000	11000	14300	11400	0	90	0	0	0	0	-0.496249771054143	0	6420.6697469968	0	14350	11450	0.60410874907838	-0.0262459002833915	2893.25010978264
"1970"	14000	11000	14200	10700	12	87	0	0	0	0	-0.484431905198241	0	5973.69232552196	0	14250	10750	0.000413351330382186	-0.185750819324147	2880.68389202316
"1971"	14000	11000	14200	10800	25	107	0	0	0	0	-0.568074127736345	0	6022.04284275693	0	14250	10850	0.00282287214917901	-0.155688739298812	2884.39984667103
"1972"	14000	11000	14200	10900	10	108	0	0	0	0	-0.572562218221805	0	6071.65545794555	0	14250	10950	0.0136683669051247	-0.127565156933784	2887.33644831086
"1973"	14000	11000	13800	11100	0	72	0	0	0	0	-0.429023953102004	0	5838.2360349681	0	13850	11150	0.858913969186478	-0.00898415751056067	2893.4878244277
"1974"	14000	11000	13800	11200	17	133	0	0	0	0	-0.694582315058421	0	5894.48895155466	0	13850	11250	0.808769587326815	0.0121985435504627	2893.46093217557
"1975"	14000	11000	14400	11400	14	102	0	0	0	0	-0.54607749433826	0	6504.22939324867	0	14450	11450	0.423449989444128	-0.0405927341792795	2892.87666255987
"1976"	14000	11000	13600	11200	0	150	0	0	0	0	-0.788447048758929	0	5731.05574916175	0	13650	11250	0.340942736258243	0.0478257929092693	2892.61528850462
"1977"	14000	11000	14100	10600	31	82	0	0	0	0	-0.465288880772059	0	5838.2360349681	0	14150	10650	0.000164312698845207	-0.199156840828149	2878.85220867446
"1978"	14000	11000	14100	10800	22	115	0	0	0	0	-0.60481617257913	0	5935.06529028957	0	14150	10850	0.00781690776837793	-0.138065859593846	2886.30792929479
"1979"	14000	11000	14100	10900	16	131	1	0	0	0	1.7703774791396	0	5985.39890065817	0	14150	10950	0.0321350427890346	-0.110425416026568	2888.86363919849
"1980"	14000	11000	14100	11000	20	158	0	0	0	0	-0.835622096351255	0	6036.96943838546	0	14150	11050	0.0988536267352991	-0.0845385866520247	2890.76905646356
"1981"	14000	11000	14100	11100	20	91	0	0	0	0	-0.500245086842043	0	6089.74547908203	0	14150	11150	0.236316205917395	-0.0603522253452195	2892.10832364084
"1982"	14000	11000	13700	10700	15	95	0	0	0	0	-0.51650939850618	0	5539.40430010304	0	13750	10750	0.0834279036090678	-0.0888018395452947	2890.48948501816
"1983"	14000	11000	13700	10800	23	90	0	0	0	0	-0.496249771054143	0	5591.51142357771	0	13750	10850	0.225085325210786	-0.0618751769669735	2892.03753074966
"1984"	14000	11000	13700	10900	0	127	1	0	0	0	1.8008212812067	0	5644.90921096168	0	13750	10950	0.470512283529011	-0.0366312183359583	2892.99683537853
"1985"	14000	11000	13700	11000	0	100	0	0	0	0	-0.537484419295631	0	5699.56138663319	0	13750	11050	0.797893715672384	-0.0129491802475508	2893.45380194851
"1986"	14000	11000	13700	11100	10	80	0	0	0	0	-0.457822613504236	0	5755.43221661067	0	13750	11150	0.855823583781226	0.00916063889253953	2893.48645737608
"1987"	14000	11000	14000	10700	0	115	0	0	0	0	-0.60481617257913	0	5798.7067523716	0	14050	10750	0.00427584529490761	-0.148798837037437	2885.17856779915
"1988"	14000	11000	14000	10600	20	67	0	0	0	0	-0.411870373714004	0	5750.21738719503	0	14050	10650	0.000625296419910211	-0.179748111657912	2881.48573213796
